"Date","MonthYear","Year","Easting","Northing","Depth","V1","ICS","dsdt","ICS_max","dsmaxdt","intensity_above_0","normalised_intensity","endpoint"
"2043-01-01","2043-01",2043,228000,574500,3,4.69649474577871,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,575000,3,5.10554118552842,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,575500,3,5.52956044339213,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,576000,3,5.96536055885366,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,576500,3,6.3478216259317,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,577000,3,6.09112575757931,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,577500,3,5.86590032259722,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,578000,3,5.67589289844745,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,578500,3,5.52473834626096,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,579000,3,5.41569085109612,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,579500,3,5.35132516248511,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,580000,3,5.3332592844007,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,580500,3,5.36196122651464,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,581000,3,4.970124498736,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,581500,3,4.58159290344917,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,582000,3,4.21661588634012,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,582500,3,3.88184305877194,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,583000,3,3.58574420907793,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,583500,3,3.33862509619393,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,584000,3,3.15202689280024,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,584500,3,3.03712520863661,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,585000,3,3.00216347538504,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,585500,3,3.04989205266941,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,586000,3,3.17658582961897,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,586500,3,3.3733593838985,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,587000,3,3.62883032572978,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,599000,3,3.13569146198147,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,599500,3,3.30388411490831,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,6e+05,3,3.535355646147,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,600500,3,3.62091048153068,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,601000,3,3.32788299302405,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,601500,3,3.08846526858547,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,602000,3,2.91589269611533,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,602500,3,2.82245331498304,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,611000,3,7.8102128728849,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,611500,3,8.27396679469872,0.0100128551882374,1.43515410617415e-05,0.0100128551882374,1.43515410617415e-05,1.13111209036414e-05,2.01550667630875e-08,3.25941984007029
"2043-01-01","2043-01",2043,228000,612000,3,8.74171767559311,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,612500,3,9.21285674043492,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,613000,3,9.6868896308246,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,613500,3,10.1634114410358,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,614000,3,10.6420878364998,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,614500,3,11.1226406450886,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,615000,3,11.6048367640298,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228000,615500,3,12.0884795454092,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,574000,3,4.36877740301873,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,574500,3,4.75349386211101,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,575000,3,5.15802208187664,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,575500,3,5.5780533967619,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,576000,3,6.0103383928966,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,576500,3,6.00050598655198,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,577000,3,5.72826725063052,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,577500,3,5.4881708514446,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,578000,3,5.2845995964355,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,578500,3,5.12191043407108,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,579000,3,5.00409233474426,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,579500,3,4.93436051526905,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,580000,3,4.91476218088386,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,580500,3,4.9458933363596,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,581000,3,5.0059227354141,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,581500,3,4.62040241028158,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,582000,3,4.25875268511049,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,582500,3,3.92757309708373,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,583000,3,3.63520101685394,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,583500,3,3.39168725458818,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,584000,3,3.20817680824108,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,584500,3,3.09536014591775,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,585000,3,3.06106361138347,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,585500,3,3.10788777676029,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,586000,3,3.23230914872573,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,586500,3,3.42588359885973,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,587000,3,3.67770776883321,0.0218375360210177,2.09832196392985e-05,0.0218375360210177,2.09832196392985e-05,1.98447296980176e-05,3.53609386166324e-08,3.33512927046117
"2043-01-01","2043-01",2043,228500,587500,3,3.97673112404348,0.0228118529358179,2.09813611764982e-05,0.0228118529358179,2.09813611764982e-05,2.01432595839361e-05,3.58928832251925e-08,3.34136749199821
"2043-01-01","2043-01",2043,228500,598500,3,3.02113962682023,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,599000,3,3.11614729188841,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,599500,3,3.28534065885769,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,6e+05,3,3.51803248204781,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,600500,3,3.68396009957474,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,601000,3,3.39637667452518,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,601500,3,3.1621491133814,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,602000,3,2.99382690135197,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,602500,3,2.90289717614296,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,610000,3,6.90384309061098,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,610500,3,7.35677584406219,0.051099951602738,6.68147724401033e-05,0.051099951602738,6.68147724401033e-05,9.92102914448163e-05,1.76780892423483e-07,3.52248661624352
"2043-01-01","2043-01",2043,228500,611000,3,7.81544958526232,0.0520320616268005,6.82266705942999e-05,0.0520320616268005,6.82266705942999e-05,0.000102772959926964,1.83129142232157e-07,3.52845460134023
"2043-01-01","2043-01",2043,228500,611500,3,8.2789101710175,0.00739060984431964,1.01238488366797e-05,0.00739060984431964,1.01238488366797e-05,7.66296582745614e-06,1.36544900519908e-08,3.24263049039222
"2043-01-01","2043-01",2043,228500,612000,3,8.74639668776674,0.00504447554549628,7.45587120669963e-06,0.00504447554549628,7.45587120669963e-06,5.44304997084674e-06,9.69886508081796e-09,3.22760898631137
"2043-01-01","2043-01",2043,228500,612500,3,9.21729658955255,0.00453160920486472,7.02859000541959e-06,0.00453160920486472,7.02859000541959e-06,5.09071175050104e-06,9.07104044568664e-09,3.224325276665
"2043-01-01","2043-01",2043,228500,613000,3,9.69111231076068,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,613500,3,10.1674362166564,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,614000,3,10.6459316463979,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,614500,3,11.1263184396177,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,615000,3,11.6083617888045,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,228500,615500,3,12.0918635792742,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,573500,3,4.13707252741925,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,574000,3,4.48607367272619,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,574500,3,4.86151672805175,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,575000,3,5.25774027478792,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,575500,3,5.67038981879791,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,576000,3,5.99252294068584,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,576500,3,5.67602896351367,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,577000,3,5.38741852788941,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,577500,3,5.13139863922558,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,578000,3,4.91306682171596,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,578500,3,4.73763645657265,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,579000,3,4.6100078952911,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,579500,3,4.53421949122958,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,580000,3,4.51288377810091,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,580500,3,4.54676737854999,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,581000,3,4.63465933965446,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,581500,3,4.71224398062492,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,582000,3,4.35822203804898,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,582500,3,4.03521440978492,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,583000,3,3.75124130561283,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,583500,3,3.5157740730792,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,584000,3,3.33909019538795,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,584500,3,3.23084808261484,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,585000,3,3.19800489882927,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,585500,3,3.24285234522573,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,586000,3,3.36228305366102,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,586500,3,3.54877490592684,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,587000,3,3.79244767042818,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,587500,3,4.08307669936975,0.0292353374718,2.38433970066974e-05,0.0292353374718,2.38433970066974e-05,2.52737272681601e-05,4.50347639974251e-08,3.38249489004143
"2043-01-01","2043-01",2043,229000,588000,3,4.41139108818706,0.0301610906950281,2.33436502675988e-05,0.0301610906950281,2.33436502675988e-05,2.50996594020259e-05,4.4724595845822e-08,3.38842217469328
"2043-01-01","2043-01",2043,229000,598000,3,3.06952901024628,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,598500,3,3.08303383775519,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,599000,3,3.17619063419428,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,599500,3,3.34234591937212,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,6e+05,3,3.57132546048991,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,600500,3,3.81210326660477,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,601000,3,3.53496022824285,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,601500,3,3.31055226741079,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,602000,3,3.15016964864731,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,602500,3,3.06388337168025,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,609000,3,6.06849847324499,0,0,0,0,0,0,3.1953109162348
"2043-01-01","2043-01",2043,229000,609500,3,6.50275134998847,0.0697574496712279,7.91615010114072e-05,0.0697574496712279,7.91615010114072e-05,0.00015671470676914,2.7924689379572e-07,3.64194426345276
"2043-01-01","2043-01",2043,229000,610000,3,6.9458531887578,0.0828806938092306,8.86253133262072e-05,0.0828806938092306,8.86253133262072e-05,0.000214789636174358,3.827294831337e-07,3.72596795530703
"2043-01-01","2043-01",2043,229000,610500,3,7.39621375568452,0.0695760105410161,8.08988629133062e-05,0.0695760105410161,8.08988629133062e-05,0.000159706804697281,2.84578455010309e-07,3.64078257009349
"2043-01-01","2043-01",2043,229000,611000,3,7.85258424467875,0.0475913916515012,5.85222700489954e-05,0.0475913916515012,5.85222700489954e-05,8.2321954115691e-05,1.46687891978542e-07,3.50002249402687
"2043-01-01","2043-01",2043,229000,611500,3,8.31397502520768,0.00571320470286923,7.27866203775046e-06,0.00571320470286923,7.27866203775046e-06,5.36874287076409e-06,9.56645870165398e-09,3.23189063283582
