"Date","MonthYear","Year","Easting","Northing","Depth","V1","ICS","dsdt","ICS_max","dsmaxdt","V2","V3","V4","best_threshold","intensity_above_threshold_sqrtV2_icsmax","lambda_sqrtV2_per_km2","intensity_above_0_icsmax"
"1996-01-01","1996-01",1996,228000,574500,3,12.7347974429663,0,0,0,0,18.4988436133855,19.7817726087735,28.425213151624,2.24988436133855,0,0,0
"1996-01-01","1996-01",1996,228000,575000,3,13.0991457741863,0,0,0,0,18.3283629119595,19.9486278461758,27.9277022902934,2.23283629119595,0,0,0
"1996-01-01","1996-01",1996,228000,575500,3,13.4722000472596,0,0,0,0,18.1700456530107,20.1265242489909,27.4302819474255,2.21700456530107,0,0,0
"1996-01-01","1996-01",1996,228000,576000,3,13.8532569532721,0,0,0,0,18.0242123553983,20.3151717626315,26.9329571383326,2.20242123553983,0,0,0
"1996-01-01","1996-01",1996,228000,576500,3,14.2416741401207,0,0,0,0,17.8911682970256,20.5142737903446,26.4357332547304,2.18911682970256,0,0,0
"1996-01-01","1996-01",1996,228000,577000,3,14.6368656622032,0,0,0,0,17.7712007200553,20.7235290079952,25.9386161006184,2.17712007200553,0,0,0
"1996-01-01","1996-01",1996,228000,577500,3,15.0382974605965,0,0,0,0,17.6645760501772,20.9426330709684,25.4416119323297,2.16645760501772,0,0,0
"1996-01-01","1996-01",1996,228000,578000,3,15.4454829841408,0,0,0,0,17.5715371846772,21.1712802009047,24.9447275033274,2.15715371846772,0,0,0
"1996-01-01","1996-01",1996,228000,578500,3,15.857979023614,0,0,0,0,17.4923009073276,21.4091646437973,24.4479701144136,2.14923009073276,0,0,0
"1996-01-01","1996-01",1996,228000,579000,3,16.2753818023843,0,0,0,0,17.4270554894536,21.6559819944795,23.9513476701262,2.14270554894536,0,0,0
"1996-01-01","1996-01",1996,228000,579500,3,16.6973233457756,0,0,0,0,17.3759585356461,21.9114303856508,23.4548687422304,2.13759585356461,0,0,0
"1996-01-01","1996-01",1996,228000,580000,3,17.1234681362562,0,0,0,0,17.3391351293106,22.1752115422879,22.9585426413625,2.13391351293106,0,0,0
"1996-01-01","1996-01",1996,228000,580500,3,17.3166763275316,0,0,0,0,17.5535100510804,22.4470317045533,22.4623794980687,2.15535100510804,0,0,0
"1996-01-01","1996-01",1996,228000,581000,3,17.3086380467238,0,0,0,0,17.9871695720417,21.9663903547046,22.7266024241465,2.19871695720417,0,0,0
"1996-01-01","1996-01",1996,228000,581500,3,17.3150403705129,0,0,0,0,18.4241912526271,21.4705872699202,23.0136412404734,2.24241912526271,0,0,0
"1996-01-01","1996-01",1996,228000,582000,3,17.3358672996909,0,0,0,0,18.8643414253819,20.9749834377827,23.3078722440556,2.28643414253819,0,0,0
"1996-01-01","1996-01",1996,228000,582500,3,17.3710669514711,0,0,0,0,19.3074061311555,20.4795933239715,23.6090265353153,2.33074061311555,0,0,0
"1996-01-01","1996-01",1996,228000,583000,3,17.4205522022838,0,0,0,0,19.7531892516976,19.9844328219557,23.9168425872902,2.37531892516976,0,0,0
"1996-01-01","1996-01",1996,228000,583500,3,17.4842017556563,0,0,0,0,19.4895194326402,20.2015108274946,24.2310665210019,2.34895194326402,0,0,0
"1996-01-01","1996-01",1996,228000,584000,3,17.5618616049806,0,0,0,0,18.9948724716766,20.6522055435583,24.5514523021596,2.29948724716766,0,0,0
"1996-01-01","1996-01",1996,228000,584500,3,17.6533468507389,0,0,0,0,18.5005133095074,21.1051213669427,24.8777618676846,2.25005133095074,0,0,0
"1996-01-01","1996-01",1996,228000,585000,3,17.7584438235025,0,0,0,0,18.0064656502951,21.5601183209504,25.209765190204,2.20064656502951,0,0,0
"1996-01-01","1996-01",1996,228000,585500,3,17.512755857239,0,0,0,0,17.8769124580419,22.0170673822238,25.5472402882429,2.18769124580419,0,0,0
"1996-01-01","1996-01",1996,228000,586000,3,17.019413333463,0,0,0,0,18.0084888603262,22.4758494881368,25.8899731893492,2.20084888603262,0,0,0
"1996-01-01","1996-01",1996,228000,586500,3,16.5264709697884,0,0,0,0,18.1528880080414,22.9363546430853,26.2377578528581,2.21528880080414,0,0,0
"1996-01-01","1996-01",1996,228000,587000,3,16.0339656733841,0,0,0,0,18.3098065263534,23.3984811133839,26.5903960584497,2.23098065263534,0,0,0
"1996-01-01","1996-01",1996,228000,599000,3,4.71376232061596,0,0,0,0,24.9513354959708,34.8050314870333,36.1130249653116,2.89513354959708,0,0,0
"1996-01-01","1996-01",1996,228000,599500,3,4.32242613762904,0,0,0,0,25.3138463105174,35.2888476846918,36.5414805056557,2.93138463105174,0,0,0
"1996-01-01","1996-01",1996,228000,6e+05,3,3.95565168022397,0,0,0,0,25.6809751962906,35.7731089648828,36.971732755515,2.96809751962906,0,0,0
"1996-01-01","1996-01",1996,228000,600500,3,3.62091048153068,0,0,0,0,26.0525269222103,36.2577974939651,37.4037197126866,3.00525269222103,0,0,0
"1996-01-01","1996-01",1996,228000,601000,3,3.32788299302405,0,0,0,0,26.4283149487911,36.7428963639692,37.8373819620917,3.04283149487911,0,0,0
"1996-01-01","1996-01",1996,228000,601500,3,3.08846526858547,0,0,0,0,26.8081611273973,37.2283895342436,38.2726625562583,3.08081611273973,0,0,0
"1996-01-01","1996-01",1996,228000,602000,3,2.91589269611533,0,0,0,0,27.1918953924233,37.7142617773884,38.7095069013443,3.11918953924233,0,0,0
