"Date","MonthYear","Year","Easting","Northing","Depth","V1","ICS","dsdt","ICS_max","dsmaxdt","V2","V3","V4","best_threshold","intensity_above_threshold_sqrtV2_icsmax","lambda_sqrtV2_per_km2","intensity_above_0_icsmax"
"2023-01-01","2023-01",2023,228000,574500,3,4.69649474577871,0,0,0,0,7.30451060303975,7.62016699256952,7.79960596267212,1.13045106030398,0,0,0
"2023-01-01","2023-01",2023,228000,575000,3,5.10554118552842,0,0,0,0,7.27144542678043,7.63314425711451,8.06984432911993,1.12714454267804,0,0,0
"2023-01-01","2023-01",2023,228000,575500,3,5.52956044339213,0,0,0,0,6.94124572354603,7.92071167864536,7.97959318198116,1.0941245723546,0,0,0
"2023-01-01","2023-01",2023,228000,576000,3,5.96536055885366,0,0,0,0,6.63233486749924,7.80083069270376,8.34163793567667,1.06323348674992,0,0,0
"2023-01-01","2023-01",2023,228000,576500,3,6.3478216259317,0,0,0,0,6.41053932966071,7.71156569681079,8.71733557630542,1.04105393296607,0,0,0
"2023-01-01","2023-01",2023,228000,577000,3,6.09112575757931,0,0,0,0,6.86327198915552,7.65398794722261,8.50830708971741,1.08632719891555,0,0,0
"2023-01-01","2023-01",2023,228000,577500,3,5.86590032259722,0,0,0,0,7.32215748923271,7.62881494704314,8.04239675301682,1.13221574892327,0,0,0
"2023-01-01","2023-01",2023,228000,578000,3,5.67589289844745,0,0,0,0,7.58083119010941,7.63636716614837,7.78610802629444,1.15808311901094,0,0,0
"2023-01-01","2023-01",2023,228000,578500,3,5.52473834626096,0,0,0,0,7.12445489373999,7.57060198339336,7.67654801953513,1.112445489374,0,0,0
"2023-01-01","2023-01",2023,228000,579000,3,5.41569085109612,0,0,0,0,6.6743324409963,7.18740477439245,7.74884994668427,1.06743324409963,0,0,0
"2023-01-01","2023-01",2023,228000,579500,3,5.35132516248511,0,0,0,0,6.23181911908037,6.81935190402721,7.85238572003622,1.02318191190804,0,0,0
"2023-01-01","2023-01",2023,228000,580000,3,5.3332592844007,0,0,0,0,5.79865721809245,6.46902878266588,7.66142495795394,0.979865721809245,0,0,0
"2023-01-01","2023-01",2023,228000,580500,3,5.36196122651464,0,0,0,0,5.37710717141994,6.13947118170283,7.4154027325803,0.937710717141994,0,0,0
"2023-01-01","2023-01",2023,228000,581000,3,4.970124498736,0,0,0,0,5.43669033462881,5.83419912164126,7.19576007009401,0.943669033462881,0,0,0
"2023-01-01","2023-01",2023,228000,581500,3,4.58159290344917,0,0,0,0,5.55558956319187,5.55721624475417,7.00497882126416,0.955558956319187,0,0,0
"2023-01-01","2023-01",2023,228000,582000,3,4.21661588634012,0,0,0,0,5.31294884136481,5.7159031652615,6.84547248817489,0.931294884136481,0,0,0
"2023-01-01","2023-01",2023,228000,582500,3,3.88184305877194,0,0,0,0,5.10609424031321,5.91426433249702,6.71946864613262,0.910609424031321,0,0,0
"2023-01-01","2023-01",2023,228000,583000,3,3.58574420907793,0,0,0,0,4.94135319431427,6.14699082435027,6.59115641261401,0.894135319431427,0,0,0
"2023-01-01","2023-01",2023,228000,583500,3,3.33862509619393,0,0,0,0,4.82304306335325,6.2391790930813,6.41034084855451,0.882304306335325,0,0,0
"2023-01-01","2023-01",2023,228000,584000,3,3.15202689280024,0,0,0,0,4.75463115193596,5.90858431906855,6.55923431403081,0.875463115193596,0,0,0
"2023-01-01","2023-01",2023,228000,584500,3,3.03712520863661,0,0,0,0,4.73827926477112,5.60315817691618,6.58136156781856,0.873827926477112,0,0,0
"2023-01-01","2023-01",2023,228000,585000,3,3.00216347538504,0,0,0,0,4.77452232071021,5.32723140623182,6.50101870778068,0.877452232071021,0,0,0
"2023-01-01","2023-01",2023,228000,585500,3,3.04989205266941,0,0,0,0,4.86218432301368,5.08560786490097,6.20444781095904,0.886218432301368,0,0,0
"2023-01-01","2023-01",2023,228000,586000,3,3.17658582961897,0,0,0,0,4.8833820509502,4.99856073194676,5.93524228982393,0.88833820509502,0,0,0
"2023-01-01","2023-01",2023,228000,586500,3,3.3733593838985,0,0,0,0,4.72561457966502,5.17980524643158,5.69728263639029,0.872561457966502,0,0,0
"2023-01-01","2023-01",2023,228000,587000,3,3.62883032572978,0,0,0,0,4.61686539283338,5.40140309465607,5.49462990918536,0.861686539283338,0,0,0
"2023-01-01","2023-01",2023,228000,599000,3,3.13569146198147,0,0,0,0,4.71376232061596,5.55466755849966,5.65493690612354,0.871376232061596,0,0,0
"2023-01-01","2023-01",2023,228000,599500,3,3.30388411490831,0,0,0,0,4.32242613762904,5.23832921070984,5.34479391421676,0.832242613762904,0,0,0
"2023-01-01","2023-01",2023,228000,6e+05,3,3.535355646147,0,0,0,0,3.95565168022397,4.83727137131834,5.1748731661219,0.795565168022397,0,0,0
"2023-01-01","2023-01",2023,228000,600500,3,3.62091048153068,0,0,0,0,3.81861609025357,4.45626477218041,5.04894073895193,0.781861609025357,0,0,0
"2023-01-01","2023-01",2023,228000,601000,3,3.32788299302405,0,0,0,0,4.10090198856009,4.14305661857806,4.97034132484364,0.810090198856009,0,0,0
"2023-01-01","2023-01",2023,228000,601500,3,3.08846526858547,0,0,0,0,3.77842540217167,4.49977859952503,4.94133415035336,0.777842540217167,0,0,0
"2023-01-01","2023-01",2023,228000,602000,3,2.91589269611533,0,0,0,0,3.49794224077188,4.88171043229148,4.96278888181316,0.749794224077188,0,0,0
"2023-01-01","2023-01",2023,228000,602500,3,2.82245331498304,0,0,0,0,3.27027541955968,5.03406036768017,5.2833877431761,0.727027541955968,0,0,0
"2023-01-01","2023-01",2023,228000,611000,3,7.8102128728849,0,0,0,0,8.68049855798956,10.6406632097168,10.6749285189854,1.26804985579896,0,0,0
"2023-01-01","2023-01",2023,228000,611500,3,8.27396679469872,0.00621230732344566,1.661208268174e-05,0.00621230732344566,1.661208268174e-05,9.15504602474825,10.9776327294468,11.1205480613793,1.31550460247482,5.1359773362042e-07,2.10035837363531e-06,1.60497835136586e-05
"2023-01-01","2023-01",2023,228000,612000,3,8.74171767559311,0,0,0,0,9.63216902962457,11.3266556027197,11.5706127532403,1.36321690296246,0,0,0
"2023-01-01","2023-01",2023,228000,612500,3,9.21285674043492,0,0,0,0,10.1115029899248,11.6866519560831,12.0246234779076,1.41115029899248,0,0,0
"2023-01-01","2023-01",2023,228000,613000,3,9.6868896308246,0,0,0,0,10.5927477651107,12.0566388658955,12.4821496580295,1.45927477651107,0,0,0
"2023-01-01","2023-01",2023,228000,613500,3,10.1634114410358,0,0,0,0,11.0756542793308,12.4357246488744,12.9428184869234,1.50756542793308,0,0,0
"2023-01-01","2023-01",2023,228000,614000,3,10.6420878364998,0,0,0,0,11.5600142826581,12.8231023680941,13.4063060044685,1.55600142826581,0,0,0
"2023-01-01","2023-01",2023,228000,614500,3,11.1226406450886,0,0,0,0,12.0456524404143,13.2180430148574,13.8723296884643,1.60456524404143,0,0,0
"2023-01-01","2023-01",2023,228000,615000,3,11.6048367640298,0,0,0,0,12.532420165924,13.6198886905371,14.3406422898504,1.6532420165924,0,0,0
"2023-01-01","2023-01",2023,228000,615500,3,12.0884795454092,0,0,0,0,13.0201907710778,14.0280460058635,14.8110266891072,1.70201907710778,0,0,0
"2023-01-01","2023-01",2023,228500,574000,3,4.36877740301873,0,0,0,0,7.15774247042673,7.35366243785504,7.71175752307125,1.11577424704267,0,0,0
"2023-01-01","2023-01",2023,228500,574500,3,4.75349386211101,0,0,0,0,7.33336060034184,7.52828413869658,7.64757264430487,1.13333606003418,0,0,0
"2023-01-01","2023-01",2023,228500,575000,3,5.15802208187664,0,0,0,0,6.97030496424985,7.633955173842,7.9130807447511,1.09703049642499,0,0,0
"2023-01-01","2023-01",2023,228500,575500,3,5.5780533967619,0,0,0,0,6.62511319862884,7.47613252933821,8.29478146486815,1.06251131986288,0,0,0
"2023-01-01","2023-01",2023,228500,576000,3,6.0103383928966,0,0,0,0,6.30072206137091,7.34900289809638,8.6436344005239,1.03007220613709,0,0,0
"2023-01-01","2023-01",2023,228500,576500,3,6.00050598655198,0,0,0,0,6.45241470281683,7.25418014638656,8.99775296576515,1.04524147028168,0,0,0
"2023-01-01","2023-01",2023,228500,577000,3,5.72826725063052,0,0,0,0,6.90240127760816,7.19294206818246,8.52926810652213,1.09024012776082,0,0,0
"2023-01-01","2023-01",2023,228500,577500,3,5.4881708514446,0,0,0,0,7.16614970512261,7.35884714456869,8.06456883118593,1.11661497051226,0,0,0
"2023-01-01","2023-01",2023,228500,578000,3,5.2845995964355,0,0,0,0,7.1741889852602,7.60434917878812,7.73937624689221,1.11741889852602,0,0,0
"2023-01-01","2023-01",2023,228500,578500,3,5.12191043407108,0,0,0,0,7.14947427668186,7.21694350790061,7.33094248312994,1.11494742766819,0,0,0
"2023-01-01","2023-01",2023,228500,579000,3,5.00409233474426,0,0,0,0,6.70103263929789,6.93451445242992,7.29380282131542,1.07010326392979,0,0,0
"2023-01-01","2023-01",2023,228500,579500,3,4.93436051526905,0,0,0,0,6.26040689036549,6.55227164355687,7.40370485609933,1.02604068903655,0,0,0
"2023-01-01","2023-01",2023,228500,580000,3,4.91476218088386,0,0,0,0,5.8293696428461,6.18684383922526,7.54520586837952,0.98293696428461,0,0,0
"2023-01-01","2023-01",2023,228500,580500,3,4.9458933363596,0,0,0,0,5.41021315965792,5.84138765114588,7.71656773418264,0.941021315965792,0,0,0
