"Easting","Northing","ICS_max","Date"
238500,576000,0.0580382627514011,"1995-03-01"
238500,576500,0.0673907719871347,"1995-03-01"
238500,577000,0.0721998074580187,"1995-03-01"
238500,577500,0.0767373947968308,"1995-03-01"
238500,578000,0.0838684184667454,"1995-03-01"
238500,578500,0.0926414420469802,"1995-03-01"
238500,579000,0.0988930377794955,"1995-03-01"
238500,579500,0.103367530248022,"1995-03-01"
238500,580000,0.10775515901607,"1995-03-01"
238500,580500,0.114346837685063,"1995-03-01"
238500,581000,0.122588536953466,"1995-03-01"
238500,581500,0.128937446108393,"1995-03-01"
238500,582000,0.133923119924205,"1995-03-01"
238500,582500,0.139226835935181,"1995-03-01"
238500,583000,0.146066166677932,"1995-03-01"
238500,583500,0.154385673936095,"1995-03-01"
238500,584000,0.161350909852432,"1995-03-01"
238500,584500,0.167044641018544,"1995-03-01"
238500,585000,0.17255851177815,"1995-03-01"
238500,585500,0.178029641801108,"1995-03-01"
238500,586000,0.184015262174199,"1995-03-01"
238500,586500,0.187669816753258,"1995-03-01"
238500,587000,0.189289893924561,"1995-03-01"
238500,587500,0.189461261866289,"1995-03-01"
238500,588000,0.189008174159314,"1995-03-01"
238500,588500,0.187848937637238,"1995-03-01"
238500,589000,0.184691849075244,"1995-03-01"
238500,589500,0.179641032127428,"1995-03-01"
238500,590000,0.174184258441553,"1995-03-01"
238500,590500,0.169035336302389,"1995-03-01"
238500,591000,0.164544947534645,"1995-03-01"
238500,591500,0.160489376795436,"1995-03-01"
238500,592000,0.157066661738797,"1995-03-01"
238500,592500,0.154970113973393,"1995-03-01"
238500,593000,0.15371961569247,"1995-03-01"
238500,593500,0.153135224197612,"1995-03-01"
238500,594000,0.154132255461299,"1995-03-01"
238500,594500,0.156565832821973,"1995-03-01"
238500,595000,0.159738646914845,"1995-03-01"
238500,595500,0.16304587657481,"1995-03-01"
238500,596000,0.166173409257189,"1995-03-01"
238500,596500,0.169576236163868,"1995-03-01"
238500,597000,0.173131329401812,"1995-03-01"
238500,597500,0.176194807002333,"1995-03-01"
238500,598000,0.17854528115934,"1995-03-01"
238500,598500,0.179991812209689,"1995-03-01"
238500,599000,0.180625990155515,"1995-03-01"
238500,599500,0.180617563094595,"1995-03-01"
238500,6e+05,0.179636241480605,"1995-03-01"
238500,600500,0.176444773133076,"1995-03-01"
238500,601000,0.170142564770242,"1995-03-01"
238500,601500,0.16490993858111,"1995-03-01"
238500,602000,0.161467497647963,"1995-03-01"
238500,602500,0.157639182389044,"1995-03-01"
238500,603000,0.14995061522684,"1995-03-01"
238500,603500,0.137411913091239,"1995-03-01"
238500,604000,0.128578710677891,"1995-03-01"
238500,604500,0.125357209792722,"1995-03-01"
238500,605000,0.122654303928387,"1995-03-01"
238500,605500,0.118072404048788,"1995-03-01"
238500,606000,0.110440245452354,"1995-03-01"
238500,606500,0.10688277004051,"1995-03-01"
238500,607000,0.108000182997373,"1995-03-01"
238500,607500,0.109414690011779,"1995-03-01"
238500,608000,0.110387482183834,"1995-03-01"
238500,608500,0.110516782330029,"1995-03-01"
238500,609000,0.111191795318106,"1995-03-01"
238500,609500,0.112259283417206,"1995-03-01"
238500,610000,0.112515483782303,"1995-03-01"
238500,610500,0.101310843823805,"1995-03-01"
238500,611000,0.0577330285739645,"1995-03-01"
238500,611500,0.0561802223576172,"1995-03-01"
238500,612000,0.0536421158678074,"1995-03-01"
238500,612500,0.0360240456459606,"1995-03-01"
238500,613000,0.0350661250136192,"1995-03-01"
238500,613500,0.0325564075798643,"1995-03-01"
238500,614000,0.0306003759076485,"1995-03-01"
238500,614500,0.0259334904533864,"1995-03-01"
238500,615000,0.0203062783145536,"1995-03-01"
238500,615500,0.0173142687246844,"1995-03-01"
239000,566500,0,"1995-03-01"
239000,567000,0,"1995-03-01"
239000,567500,0,"1995-03-01"
239000,568000,0,"1995-03-01"
239000,568500,0,"1995-03-01"
239000,569000,0,"1995-03-01"
239000,569500,0,"1995-03-01"
239000,570000,0,"1995-03-01"
239000,570500,0.00819317553813346,"1995-03-01"
239000,571000,0.00783346629403505,"1995-03-01"
239000,571500,0.00853712490031594,"1995-03-01"
239000,572000,0.00917186373247166,"1995-03-01"
239000,572500,0.0096861796302271,"1995-03-01"
239000,573000,0.0102128224669336,"1995-03-01"
239000,573500,0.0228483723436417,"1995-03-01"
239000,574000,0.0246053301660081,"1995-03-01"
239000,574500,0.0261851990983144,"1995-03-01"
239000,575000,0.0275956056842773,"1995-03-01"
239000,575500,0.0373963369449927,"1995-03-01"
239000,576000,0.0616168006123698,"1995-03-01"
239000,576500,0.0719558914330495,"1995-03-01"
239000,577000,0.0773290422263489,"1995-03-01"
239000,577500,0.0823386976493896,"1995-03-01"
239000,578000,0.0903292655548888,"1995-03-01"
239000,578500,0.10034413661,"1995-03-01"
239000,579000,0.107584632398426,"1995-03-01"
239000,579500,0.112678644992542,"1995-03-01"
239000,580000,0.11761001566597,"1995-03-01"
239000,580500,0.124954927106294,"1995-03-01"
239000,581000,0.134133286931443,"1995-03-01"
239000,581500,0.141138529659028,"1995-03-01"
239000,582000,0.146536529750769,"1995-03-01"
239000,582500,0.152071068267447,"1995-03-01"
239000,583000,0.159293125796858,"1995-03-01"
239000,583500,0.167863107541534,"1995-03-01"
239000,584000,0.174683635828549,"1995-03-01"
239000,584500,0.179881617142352,"1995-03-01"
239000,585000,0.184448377888178,"1995-03-01"
239000,585500,0.189469365256556,"1995-03-01"
239000,586000,0.193882919878876,"1995-03-01"
239000,586500,0.196587330558973,"1995-03-01"
239000,587000,0.197082998158191,"1995-03-01"
239000,587500,0.195817093312723,"1995-03-01"
239000,588000,0.194117402307673,"1995-03-01"
239000,588500,0.191769333509054,"1995-03-01"
239000,589000,0.187331014378615,"1995-03-01"
239000,589500,0.18156976096851,"1995-03-01"
239000,590000,0.175594281048284,"1995-03-01"
239000,590500,0.170055062405975,"1995-03-01"
239000,591000,0.165461912596923,"1995-03-01"
239000,591500,0.1613337548323,"1995-03-01"
239000,592000,0.158065600414896,"1995-03-01"
239000,592500,0.156146231429181,"1995-03-01"
239000,593000,0.155152902355101,"1995-03-01"
239000,593500,0.15501186432128,"1995-03-01"
239000,594000,0.156425246487239,"1995-03-01"
239000,594500,0.15936314256989,"1995-03-01"
239000,595000,0.163137872353606,"1995-03-01"
239000,595500,0.166926384344632,"1995-03-01"
239000,596000,0.170375453217307,"1995-03-01"
239000,596500,0.174100383501476,"1995-03-01"
239000,597000,0.177904610949257,"1995-03-01"
239000,597500,0.18119110990802,"1995-03-01"
239000,598000,0.183604591674163,"1995-03-01"
239000,598500,0.185153938414537,"1995-03-01"
239000,599000,0.186047453484787,"1995-03-01"
239000,599500,0.186222551186285,"1995-03-01"
239000,6e+05,0.185454157666122,"1995-03-01"
239000,600500,0.182046777425794,"1995-03-01"
239000,601000,0.175221254599526,"1995-03-01"
239000,601500,0.1697863238115,"1995-03-01"
239000,602000,0.166144486534106,"1995-03-01"
239000,602500,0.161833295858355,"1995-03-01"
239000,603000,0.153815748173174,"1995-03-01"
239000,603500,0.140772682566215,"1995-03-01"
239000,604000,0.131404951122345,"1995-03-01"
239000,604500,0.128018474819215,"1995-03-01"
239000,605000,0.125237111374544,"1995-03-01"
239000,605500,0.120411899754089,"1995-03-01"
239000,606000,0.112783710005258,"1995-03-01"
239000,606500,0.108728117876251,"1995-03-01"
239000,607000,0.109883553483735,"1995-03-01"
239000,607500,0.111673814147967,"1995-03-01"
239000,608000,0.112760408490566,"1995-03-01"
239000,608500,0.11294963472197,"1995-03-01"
239000,609000,0.113834139334034,"1995-03-01"
239000,609500,0.115216419320286,"1995-03-01"
239000,610000,0.115575806243672,"1995-03-01"
239000,610500,0.104649065154809,"1995-03-01"
239000,611000,0.0597465673227037,"1995-03-01"
239000,611500,0.0573330365305687,"1995-03-01"
239000,612000,0.0545549666281094,"1995-03-01"
239000,612500,0.0512816831667238,"1995-03-01"
239000,613000,0.036677501774675,"1995-03-01"
239000,613500,0.0337454250834396,"1995-03-01"
239000,614000,0.025867512160948,"1995-03-01"
239000,614500,0.0224531251863062,"1995-03-01"
239000,615000,0.0188449590407655,"1995-03-01"
239000,615500,0.0170734109482873,"1995-03-01"
239500,567000,0,"1995-03-01"
239500,567500,0,"1995-03-01"
239500,568000,0,"1995-03-01"
239500,568500,0,"1995-03-01"
239500,569000,0,"1995-03-01"
239500,569500,0,"1995-03-01"
239500,570000,0.00894834311929275,"1995-03-01"
239500,570500,0.00731029247484045,"1995-03-01"
239500,571000,0.00790365466814624,"1995-03-01"
239500,571500,0.00871253648338283,"1995-03-01"
239500,572000,0.0094581124849165,"1995-03-01"
239500,572500,0.0100908804021165,"1995-03-01"
239500,573000,0.0107427924717135,"1995-03-01"
239500,573500,0.0242079847601654,"1995-03-01"
239500,574000,0.0260765306225288,"1995-03-01"
239500,574500,0.0280561977383781,"1995-03-01"
239500,575000,0.0295938802415893,"1995-03-01"
239500,575500,0.0498517139174533,"1995-03-01"
239500,576000,0.0673148512309227,"1995-03-01"
239500,576500,0.0781229930733998,"1995-03-01"
239500,577000,0.084217072224784,"1995-03-01"
239500,577500,0.0899599141316677,"1995-03-01"
239500,578000,0.0985104890636209,"1995-03-01"
239500,578500,0.109953282806543,"1995-03-01"
239500,579000,0.117940113055783,"1995-03-01"
239500,579500,0.123767597390687,"1995-03-01"
239500,580000,0.129326134804298,"1995-03-01"
239500,580500,0.137293728502905,"1995-03-01"
239500,581000,0.147639341969996,"1995-03-01"
239500,581500,0.1549927622528,"1995-03-01"
239500,582000,0.160679036647191,"1995-03-01"
239500,582500,0.16634463845377,"1995-03-01"
239500,583000,0.173487542662412,"1995-03-01"
239500,583500,0.182516229098452,"1995-03-01"
239500,584000,0.18904653781277,"1995-03-01"
239500,584500,0.193680019307662,"1995-03-01"
239500,585000,0.197295358937057,"1995-03-01"
239500,585500,0.201149640807899,"1995-03-01"
239500,586000,0.205167438654129,"1995-03-01"
239500,586500,0.206333278316026,"1995-03-01"
239500,587000,0.205012672028899,"1995-03-01"
239500,587500,0.202702960517449,"1995-03-01"
239500,588000,0.199727884310065,"1995-03-01"
239500,588500,0.196356621752671,"1995-03-01"
239500,589000,0.19115552929421,"1995-03-01"
239500,589500,0.184805101250457,"1995-03-01"
239500,590000,0.178380313645295,"1995-03-01"
239500,590500,0.172565884649765,"1995-03-01"
239500,591000,0.167747476826567,"1995-03-01"
239500,591500,0.16374781615738,"1995-03-01"
239500,592000,0.160797945550056,"1995-03-01"
239500,592500,0.159345434186932,"1995-03-01"
239500,593000,0.15902242438206,"1995-03-01"
239500,593500,0.159374700861436,"1995-03-01"
239500,594000,0.161533107987794,"1995-03-01"
239500,594500,0.165155001164708,"1995-03-01"
239500,595000,0.169427626921178,"1995-03-01"
239500,595500,0.173694697611913,"1995-03-01"
239500,596000,0.176646933964072,"1995-03-01"
239500,596500,0.180643141456383,"1995-03-01"
239500,597000,0.184709924913881,"1995-03-01"
239500,597500,0.188181850113726,"1995-03-01"
239500,598000,0.190831816440058,"1995-03-01"
239500,598500,0.190816591337794,"1995-03-01"
239500,599000,0.191763010960184,"1995-03-01"
239500,599500,0.191989165395455,"1995-03-01"
239500,6e+05,0.191287380324582,"1995-03-01"
239500,600500,0.187494686306202,"1995-03-01"
239500,601000,0.180315313312986,"1995-03-01"
239500,601500,0.17425389130293,"1995-03-01"
239500,602000,0.170292712762864,"1995-03-01"
239500,602500,0.16574953932046,"1995-03-01"
239500,603000,0.157402365920278,"1995-03-01"
239500,603500,0.14600044656435,"1995-03-01"
239500,604000,0.13638200461643,"1995-03-01"
239500,604500,0.132582210008997,"1995-03-01"
239500,605000,0.129493138747088,"1995-03-01"
239500,605500,0.124649462444562,"1995-03-01"
239500,606000,0.120812506491798,"1995-03-01"
239500,606500,0.117536561917382,"1995-03-01"
239500,607000,0.118268617855661,"1995-03-01"
239500,607500,0.119959845681043,"1995-03-01"
239500,608000,0.121319233821956,"1995-03-01"
239500,608500,0.122667117087875,"1995-03-01"
239500,609000,0.123671484662105,"1995-03-01"
239500,609500,0.12543256697422,"1995-03-01"
239500,610000,0.126037585395209,"1995-03-01"
239500,610500,0.116931047070538,"1995-03-01"
239500,611000,0.0602322012027477,"1995-03-01"
239500,611500,0.0571757615643142,"1995-03-01"
239500,612000,0.0547538248365757,"1995-03-01"
239500,612500,0.0514387336466401,"1995-03-01"
239500,613000,0.0476964210359921,"1995-03-01"
239500,613500,0.0297007477045452,"1995-03-01"
239500,614000,0.0261167988612644,"1995-03-01"
239500,614500,0.0226708665303035,"1995-03-01"
239500,615000,0.0193426490417053,"1995-03-01"
239500,615500,0.0166500912520334,"1995-03-01"
240000,567000,0,"1995-03-01"
240000,567500,0,"1995-03-01"
240000,568000,0,"1995-03-01"
240000,568500,0,"1995-03-01"
240000,569000,0,"1995-03-01"
240000,569500,0,"1995-03-01"
240000,570000,0.00936770108627006,"1995-03-01"
240000,570500,0.0112900402921459,"1995-03-01"
240000,571000,0.0131821966993832,"1995-03-01"
240000,571500,0.0153877462239026,"1995-03-01"
240000,572000,0.0176305250407516,"1995-03-01"
240000,572500,0.0198524049477341,"1995-03-01"
240000,573000,0.0280015527368,"1995-03-01"
240000,573500,0.0354721269924016,"1995-03-01"
240000,574000,0.042744719089241,"1995-03-01"
240000,574500,0.047668573349431,"1995-03-01"
240000,575000,0.0522561529380667,"1995-03-01"
240000,575500,0.0621463429537034,"1995-03-01"
240000,576000,0.0768085078996563,"1995-03-01"
240000,576500,0.0861474769393896,"1995-03-01"
240000,577000,0.0931482693498023,"1995-03-01"
240000,577500,0.0997325788135745,"1995-03-01"
240000,578000,0.109568149899087,"1995-03-01"
240000,578500,0.12100860927179,"1995-03-01"
240000,579000,0.130090712952475,"1995-03-01"
240000,579500,0.136586468144764,"1995-03-01"
240000,580000,0.142713421427856,"1995-03-01"
240000,580500,0.151636427406918,"1995-03-01"
240000,581000,0.162015344440053,"1995-03-01"
240000,581500,0.170105193186003,"1995-03-01"
240000,582000,0.176039848823277,"1995-03-01"
240000,582500,0.181745566740178,"1995-03-01"
240000,583000,0.189237875857159,"1995-03-01"
240000,583500,0.197437958481727,"1995-03-01"
240000,584000,0.203768297415418,"1995-03-01"
240000,584500,0.207676490872373,"1995-03-01"
240000,585000,0.210575807630781,"1995-03-01"
240000,585500,0.21354976115506,"1995-03-01"
240000,586000,0.215848680250019,"1995-03-01"
240000,586500,0.216035810537826,"1995-03-01"
240000,587000,0.213657579684938,"1995-03-01"
240000,587500,0.210003855653778,"1995-03-01"
240000,588000,0.205738753028034,"1995-03-01"
240000,588500,0.201038932738852,"1995-03-01"
240000,589000,0.195151600419082,"1995-03-01"
240000,589500,0.188427218807383,"1995-03-01"
240000,590000,0.181871257779936,"1995-03-01"
240000,590500,0.176081236909999,"1995-03-01"
240000,591000,0.1715210964815,"1995-03-01"
240000,591500,0.16797728096475,"1995-03-01"
240000,592000,0.165648171435661,"1995-03-01"
240000,592500,0.164953812036372,"1995-03-01"
240000,593000,0.16529100356206,"1995-03-01"
240000,593500,0.166669147843004,"1995-03-01"
240000,594000,0.169466472537362,"1995-03-01"
240000,594500,0.173686791406956,"1995-03-01"
240000,595000,0.178483481234086,"1995-03-01"
240000,595500,0.182504250855853,"1995-03-01"
240000,596000,0.185965256850928,"1995-03-01"
240000,596500,0.189346130051304,"1995-03-01"
240000,597000,0.193551338043827,"1995-03-01"
240000,597500,0.197208225788092,"1995-03-01"
240000,598000,0.198527772389972,"1995-03-01"
240000,598500,0.198818603805676,"1995-03-01"
240000,599000,0.197952531566315,"1995-03-01"
240000,599500,0.197976948698456,"1995-03-01"
240000,6e+05,0.196959771481313,"1995-03-01"
240000,600500,0.192936902200011,"1995-03-01"
240000,601000,0.185036308662298,"1995-03-01"
240000,601500,0.178421562247458,"1995-03-01"
240000,602000,0.174262416098763,"1995-03-01"
240000,602500,0.16943020403549,"1995-03-01"
240000,603000,0.162191056032225,"1995-03-01"
240000,603500,0.150615186458951,"1995-03-01"
240000,604000,0.142986245955623,"1995-03-01"
240000,604500,0.13875091300526,"1995-03-01"
240000,605000,0.135400761530918,"1995-03-01"
240000,605500,0.133161755998362,"1995-03-01"
240000,606000,0.129643512124949,"1995-03-01"
240000,606500,0.129679542201182,"1995-03-01"
240000,607000,0.130422678744818,"1995-03-01"
240000,607500,0.131732189652191,"1995-03-01"
240000,608000,0.133711348008283,"1995-03-01"
240000,608500,0.135215701797882,"1995-03-01"
240000,609000,0.137208335737444,"1995-03-01"
240000,609500,0.138253006211559,"1995-03-01"
240000,610000,0.138362871834934,"1995-03-01"
240000,610500,0.125408613769372,"1995-03-01"
240000,611000,0.0874049218757084,"1995-03-01"
240000,611500,0.0839133685849313,"1995-03-01"
240000,612000,0.0787453479125482,"1995-03-01"
240000,612500,0.0741007998061644,"1995-03-01"
240000,613000,0.0692815560862662,"1995-03-01"
240000,613500,0.0546559450855909,"1995-03-01"
240000,614000,0.0262107741488443,"1995-03-01"
240000,614500,0.022606516915031,"1995-03-01"
240000,615000,0.0192308356734521,"1995-03-01"
240000,615500,0.0161604415535233,"1995-03-01"
240500,567000,0,"1995-03-01"
240500,567500,0,"1995-03-01"
240500,568000,0,"1995-03-01"
240500,568500,0,"1995-03-01"
240500,569000,0,"1995-03-01"
240500,569500,0,"1995-03-01"
240500,570000,0,"1995-03-01"
240500,570500,0.0123529145964071,"1995-03-01"
240500,571000,0.0147099919424309,"1995-03-01"
240500,571500,0.0175215613009385,"1995-03-01"
240500,572000,0.0205302577994625,"1995-03-01"
240500,572500,0.023555851838871,"1995-03-01"
240500,573000,0.0313811936186674,"1995-03-01"
240500,573500,0.0415043757529297,"1995-03-01"
240500,574000,0.0491381476955188,"1995-03-01"
240500,574500,0.0552506546699143,"1995-03-01"
240500,575000,0.0611413585678773,"1995-03-01"
240500,575500,0.0709795968340794,"1995-03-01"
240500,576000,0.0835825388742472,"1995-03-01"
240500,576500,0.0936094472034901,"1995-03-01"
240500,577000,0.101210046937769,"1995-03-01"
240500,577500,0.10846710611975,"1995-03-01"
240500,578000,0.118831667728753,"1995-03-01"
240500,578500,0.131513509475881,"1995-03-01"
240500,579000,0.140974855818263,"1995-03-01"
240500,579500,0.147773558348273,"1995-03-01"
240500,580000,0.154286367881283,"1995-03-01"
240500,580500,0.163492233999831,"1995-03-01"
240500,581000,0.174647063991481,"1995-03-01"
240500,581500,0.18279800974975,"1995-03-01"
240500,582000,0.188634840873663,"1995-03-01"
240500,582500,0.194143388152577,"1995-03-01"
240500,583000,0.201400538367001,"1995-03-01"
240500,583500,0.209531508151618,"1995-03-01"
240500,584000,0.215039979731316,"1995-03-01"
240500,584500,0.217976447170848,"1995-03-01"
240500,585000,0.21986513883796,"1995-03-01"
240500,585500,0.221582322092648,"1995-03-01"
240500,586000,0.222840109570644,"1995-03-01"
240500,586500,0.221611693135269,"1995-03-01"
240500,587000,0.218034677068142,"1995-03-01"
240500,587500,0.213190047627601,"1995-03-01"
240500,588000,0.207996218123698,"1995-03-01"
240500,588500,0.202722278485393,"1995-03-01"
240500,589000,0.196475285604048,"1995-03-01"
240500,589500,0.189635290581742,"1995-03-01"
240500,590000,0.183181844814212,"1995-03-01"
240500,590500,0.177864016677689,"1995-03-01"
240500,591000,0.173960647781298,"1995-03-01"
240500,591500,0.171240215791417,"1995-03-01"
240500,592000,0.170055208317366,"1995-03-01"
240500,592500,0.170460680606056,"1995-03-01"
240500,593000,0.171804962990071,"1995-03-01"
240500,593500,0.173853583389314,"1995-03-01"
240500,594000,0.177314802408386,"1995-03-01"
240500,594500,0.18198137361124,"1995-03-01"
240500,595000,0.187117958087059,"1995-03-01"
240500,595500,0.19136695004968,"1995-03-01"
240500,596000,0.194304615791302,"1995-03-01"
240500,596500,0.197914268275259,"1995-03-01"
240500,597000,0.202135498926657,"1995-03-01"
240500,597500,0.205732501292148,"1995-03-01"
240500,598000,0.207150692259609,"1995-03-01"
240500,598500,0.205632189613513,"1995-03-01"
240500,599000,0.204470608632309,"1995-03-01"
240500,599500,0.2042337953921,"1995-03-01"
240500,6e+05,0.202968405278593,"1995-03-01"
240500,600500,0.198383449407479,"1995-03-01"
240500,601000,0.190013999707429,"1995-03-01"
240500,601500,0.182947964219576,"1995-03-01"
240500,602000,0.178336641747577,"1995-03-01"
240500,602500,0.173418729604068,"1995-03-01"
240500,603000,0.165741721691932,"1995-03-01"
240500,603500,0.155485251730436,"1995-03-01"
240500,604000,0.147776840339332,"1995-03-01"
240500,604500,0.14316548486527,"1995-03-01"
240500,605000,0.139346402940926,"1995-03-01"
240500,605500,0.136691115853245,"1995-03-01"
240500,606000,0.135536057507942,"1995-03-01"
240500,606500,0.135255146800588,"1995-03-01"
240500,607000,0.135831788109292,"1995-03-01"
240500,607500,0.137179089204973,"1995-03-01"
240500,608000,0.138954754447901,"1995-03-01"
240500,608500,0.140940681791116,"1995-03-01"
240500,609000,0.142531444867109,"1995-03-01"
240500,609500,0.14329175458383,"1995-03-01"
240500,610000,0.143082758549292,"1995-03-01"
240500,610500,0.132596694023407,"1995-03-01"
240500,611000,0.0866933152731182,"1995-03-01"
240500,611500,0.0820071613394105,"1995-03-01"
240500,612000,0.0773974823547469,"1995-03-01"
240500,612500,0.072577996679783,"1995-03-01"
240500,613000,0.0676468166855966,"1995-03-01"
240500,613500,0.0530717363346329,"1995-03-01"
240500,614000,0.046469977239839,"1995-03-01"
240500,614500,0.0221659366678097,"1995-03-01"
240500,615000,0.0191591180133649,"1995-03-01"
240500,615500,0.0162056298154211,"1995-03-01"
241000,567500,0,"1995-03-01"
241000,568000,0,"1995-03-01"
241000,568500,0,"1995-03-01"
241000,569000,0,"1995-03-01"
241000,569500,0,"1995-03-01"
241000,570000,0,"1995-03-01"
241000,570500,0.0127712325326083,"1995-03-01"
241000,571000,0.0153971810494713,"1995-03-01"
241000,571500,0.0183914225551382,"1995-03-01"
241000,572000,0.0217160811782485,"1995-03-01"
241000,572500,0.0251033977343056,"1995-03-01"
241000,573000,0.0335362470764499,"1995-03-01"
241000,573500,0.0444089456945966,"1995-03-01"
241000,574000,0.0526174134598146,"1995-03-01"
241000,574500,0.0590455034523397,"1995-03-01"
241000,575000,0.06533314902316,"1995-03-01"
241000,575500,0.0758471479539414,"1995-03-01"
241000,576000,0.0895868071895302,"1995-03-01"
241000,576500,0.100375789349227,"1995-03-01"
241000,577000,0.108518430482868,"1995-03-01"
241000,577500,0.115962937936723,"1995-03-01"
241000,578000,0.127091390489748,"1995-03-01"
241000,578500,0.140614365750615,"1995-03-01"
241000,579000,0.150347153432672,"1995-03-01"
241000,579500,0.157085626329711,"1995-03-01"
241000,580000,0.163660714784714,"1995-03-01"
241000,580500,0.173223835474675,"1995-03-01"
241000,581000,0.18480475072705,"1995-03-01"
241000,581500,0.192976741736745,"1995-03-01"
241000,582000,0.198459367399039,"1995-03-01"
241000,582500,0.203521922210447,"1995-03-01"
241000,583000,0.210269070896551,"1995-03-01"
241000,583500,0.217915442453541,"1995-03-01"
241000,584000,0.222509397873677,"1995-03-01"
241000,584500,0.224451222564614,"1995-03-01"
241000,585000,0.225135533322842,"1995-03-01"
241000,585500,0.225690928089929,"1995-03-01"
241000,586000,0.225928779922066,"1995-03-01"
241000,586500,0.223412156271113,"1995-03-01"
241000,587000,0.218560907925886,"1995-03-01"
241000,587500,0.212937355194837,"1995-03-01"
241000,588000,0.207264527751465,"1995-03-01"
241000,588500,0.201834216602065,"1995-03-01"
241000,589000,0.195627315502174,"1995-03-01"
241000,589500,0.189102461065451,"1995-03-01"
241000,590000,0.183328896305082,"1995-03-01"
241000,590500,0.178907395334195,"1995-03-01"
241000,591000,0.17605100380807,"1995-03-01"
241000,591500,0.174604638546913,"1995-03-01"
241000,592000,0.174564675350994,"1995-03-01"
241000,592500,0.175904502029749,"1995-03-01"
241000,593000,0.178087006721599,"1995-03-01"
241000,593500,0.180852104429735,"1995-03-01"
241000,594000,0.184985520214895,"1995-03-01"
241000,594500,0.190018625488822,"1995-03-01"
241000,595000,0.195280546486008,"1995-03-01"
241000,595500,0.199759031883596,"1995-03-01"
241000,596000,0.202570324595832,"1995-03-01"
241000,596500,0.205950012031086,"1995-03-01"
241000,597000,0.210183810220927,"1995-03-01"
241000,597500,0.213660473743254,"1995-03-01"
241000,598000,0.214663474817908,"1995-03-01"
241000,598500,0.212697612363084,"1995-03-01"
241000,599000,0.211167362612754,"1995-03-01"
241000,599500,0.210625862145376,"1995-03-01"
241000,6e+05,0.208971068502964,"1995-03-01"
241000,600500,0.203910822837792,"1995-03-01"
241000,601000,0.195000071917678,"1995-03-01"
241000,601500,0.18765774418655,"1995-03-01"
241000,602000,0.182616445151049,"1995-03-01"
241000,602500,0.177184877750996,"1995-03-01"
241000,603000,0.169237915992219,"1995-03-01"
241000,603500,0.158412453904348,"1995-03-01"
241000,604000,0.15029659106904,"1995-03-01"
241000,604500,0.145511884924177,"1995-03-01"
241000,605000,0.1413448910996,"1995-03-01"
241000,605500,0.138467659773363,"1995-03-01"
241000,606000,0.137084599071422,"1995-03-01"
241000,606500,0.13662811443145,"1995-03-01"
241000,607000,0.136951826499766,"1995-03-01"
241000,607500,0.138170750331574,"1995-03-01"
241000,608000,0.139699402070253,"1995-03-01"
241000,608500,0.141260575925071,"1995-03-01"
241000,609000,0.14271710891539,"1995-03-01"
241000,609500,0.143099593880971,"1995-03-01"
241000,610000,0.14231265244202,"1995-03-01"
241000,610500,0.130103609170818,"1995-03-01"
241000,611000,0.0852367613552404,"1995-03-01"
241000,611500,0.0805540743902762,"1995-03-01"
241000,612000,0.0756681618691906,"1995-03-01"
241000,612500,0.0706974365674616,"1995-03-01"
241000,613000,0.0648970962440908,"1995-03-01"
241000,613500,0.0506997195708633,"1995-03-01"
241000,614000,0.0439413605873597,"1995-03-01"
241000,614500,0.0379339597581653,"1995-03-01"
241000,615000,0.0324218160563388,"1995-03-01"
241000,615500,0.0153903701525767,"1995-03-01"
241500,567500,0,"1995-03-01"
241500,568000,0,"1995-03-01"
241500,568500,0,"1995-03-01"
241500,569000,0,"1995-03-01"
241500,569500,0,"1995-03-01"
241500,570000,0,"1995-03-01"
241500,570500,0.0131776298105323,"1995-03-01"
241500,571000,0.0160095551701889,"1995-03-01"
241500,571500,0.0192823358384125,"1995-03-01"
241500,572000,0.0228710489388266,"1995-03-01"
241500,572500,0.026439130673271,"1995-03-01"
241500,573000,0.0352969698485071,"1995-03-01"
241500,573500,0.0469470788651154,"1995-03-01"
241500,574000,0.0557439080847665,"1995-03-01"
241500,574500,0.0625939170071647,"1995-03-01"
241500,575000,0.0694430959881324,"1995-03-01"
241500,575500,0.080763783767891,"1995-03-01"
241500,576000,0.0952965734109895,"1995-03-01"
241500,576500,0.106813428005272,"1995-03-01"
241500,577000,0.115620827297134,"1995-03-01"
241500,577500,0.123591036854926,"1995-03-01"
241500,578000,0.135132825468123,"1995-03-01"
241500,578500,0.149340067800509,"1995-03-01"
241500,579000,0.159540379048,"1995-03-01"
241500,579500,0.166410501279395,"1995-03-01"
241500,580000,0.172845276069878,"1995-03-01"
241500,580500,0.18231430250596,"1995-03-01"
241500,581000,0.193923304084986,"1995-03-01"
241500,581500,0.201844935092706,"1995-03-01"
241500,582000,0.206810001942927,"1995-03-01"
241500,582500,0.211177586529599,"1995-03-01"
241500,583000,0.217188956834283,"1995-03-01"
241500,583500,0.224123202432001,"1995-03-01"
241500,584000,0.227758015751174,"1995-03-01"
241500,584500,0.228436439169094,"1995-03-01"
241500,585000,0.227898355473324,"1995-03-01"
241500,585500,0.227295056740018,"1995-03-01"
241500,586000,0.226358737174003,"1995-03-01"
241500,586500,0.222876739191676,"1995-03-01"
241500,587000,0.217449877895804,"1995-03-01"
241500,587500,0.211252665152746,"1995-03-01"
