#Network , Station , Location , Channel , Latitude , Longitude , Elevation , Depth , Azimuth , Dip , SensorDescription , Scale , ScaleFreq , ScaleUnits , SampleRate , StartTime , EndTime
NL,HLA,1,EHZ,53.151108,7.001389,0,65,0,90,SM-24 geophone expanded to 1 Hz,603979980.5,9.92,M/S,200,10/10/2020 00:00,31/12/2599 23:59
NL,HLA,11,EPE,53.151108,7.001389,0,70,34,0,SM-24 10 Hz geophone,601381838.5,10.04,M/S,200,10/10/2020 00:00,31/12/2599 23:59
NL,HLA,11,EPN,53.151108,7.001389,0,70,304,0,SM-24 10 Hz geophone,601295625,9.9,M/S,200,10/10/2020 00:00,31/12/2599 23:59
NL,HLA,11,EPZ,53.151108,7.001389,0,70,0,90,SM-24 10 Hz geophone,601428123.6,9.92,M/S,200,10/10/2020 00:00,31/12/2599 23:59
NL,HLB,1,EHE,53.14647,7.003581,0,55,328,0,SM-24 geophone expanded to 1 Hz,601381838.5,10.04,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLB,1,EHN,53.14647,7.003581,0,55,238,0,SM-24 geophone expanded to 1 Hz,598762801,9.9,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLB,1,EHZ,53.14647,7.003581,0,55,0,90,SM-24 geophone expanded to 1 Hz,601428123.6,9.92,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLB,11,EPE,53.14647,7.003581,0,60,22,0,SM-24 10 Hz geophone,601381838.5,10.04,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLB,11,EPN,53.14647,7.003581,0,60,292,0,SM-24 10 Hz geophone,598762801,9.9,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLB,11,EPZ,53.14647,7.003581,0,60,0,90,SM-24 10 Hz geophone,601428123.6,9.92,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLG,1,EHE,53.149107,7.0071,-1,53,204,0,SM-24 geophone expanded to 1 Hz,604046910.6,10.06,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLG,1,EHN,53.149107,7.0071,-1,53,114,0,SM-24 geophone expanded to 1 Hz,598712865.5,10.03,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLG,1,EHZ,53.149107,7.0071,-1,53,0,90,SM-24 geophone expanded to 1 Hz,604124426.5,9.86,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLG,11,EPE,53.149107,7.0071,-1,58,256,0,SM-24 10 Hz geophone,601351054,10.12,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLG,11,EPN,53.149107,7.0071,-1,58,166,0,SM-24 10 Hz geophone,612045652.4,10.11,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLG,11,EPZ,53.149107,7.0071,-1,58,0,90,SM-24 10 Hz geophone,609357386.4,10.15,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLH,1,EHE,53.140398,7.00655,0,55,260,0,SM-24 geophone expanded to 1 Hz,601401109,9.99,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLH,1,EHN,53.140398,7.00655,0,55,170,0,SM-24 geophone expanded to 1 Hz,606700275.5,10.11,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLH,1,EHZ,53.140398,7.00655,0,55,0,90,SM-24 geophone expanded to 1 Hz,598732054.8,9.98,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLH,11,EPE,53.140398,7.00655,0,60,245,0,SM-24 10 Hz geophone,606743006.5,10,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLH,11,EPN,53.140398,7.00655,0,60,155,0,SM-24 10 Hz geophone,604074002.8,9.99,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLH,11,EPZ,53.140398,7.00655,0,60,0,90,SM-24 10 Hz geophone,606743006.5,10,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLH,21,EHE,53.140398,7.00655,0,0,90,0,SM-24 geophone expanded to 1 Hz,601401109,9.99,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLH,21,EHN,53.140398,7.00655,0,0,0,0,SM-24 geophone expanded to 1 Hz,606700275.5,10.11,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLH,21,EHZ,53.140398,7.00655,0,0,0,90,SM-24 geophone expanded to 1 Hz,598732054.8,9.98,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLI,1,EHE,53.138535,7.014764,0,65,131,0,SM-24 geophone expanded to 1 Hz,603979980.5,10.04,M/S,200,10/10/2020 00:00,31/12/2599 23:59
NL,HLI,1,EHN,53.138535,7.014764,0,65,41,0,SM-24 geophone expanded to 1 Hz,601295625,9.9,M/S,200,10/10/2020 00:00,31/12/2599 23:59
NL,HLI,1,EHZ,53.138535,7.014764,0,65,0,90,SM-24 geophone expanded to 1 Hz,603979980.5,9.92,M/S,200,10/10/2020 00:00,31/12/2599 23:59
NL,HLI,11,EPE,53.138535,7.014764,0,70,154,0,SM-24 10 Hz geophone,601381838.5,10.04,M/S,200,10/10/2020 00:00,31/12/2599 23:59
NL,HLI,11,EPN,53.138535,7.014764,0,70,64,0,SM-24 10 Hz geophone,598762801,9.9,M/S,200,10/10/2020 00:00,31/12/2599 23:59
NL,HLI,11,EPZ,53.138535,7.014764,0,70,0,90,SM-24 10 Hz geophone,601428123.6,9.92,M/S,200,10/10/2020 00:00,31/12/2599 23:59
NL,HLK,1,EHE,53.144981,7.009606,0,55,210,0,SM-24 geophone expanded to 1 Hz,604054646.6,10.04,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLK,1,EHN,53.144981,7.009606,0,55,120,0,SM-24 geophone expanded to 1 Hz,604074002.8,9.99,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLK,1,EHZ,53.144981,7.009606,0,55,0,90,SM-24 geophone expanded to 1 Hz,596051499.8,10,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLK,11,EPE,53.144981,7.009606,0,60,162,0,SM-24 10 Hz geophone,606731341.4,10.03,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLK,11,EPN,53.144981,7.009606,0,60,72,0,SM-24 10 Hz geophone,604070129.8,10,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HLK,11,EPZ,53.144981,7.009606,0,60,0,90,SM-24 10 Hz geophone,598686038.7,10.1,M/S,200,01/09/2018 00:00,31/12/2599 23:59
NL,HOEV,,HG1,52.90249,6.105469,2.5,0,0,0,EpiS,427819.209,1,M/S**2,200,17/09/2020 00:00,31/12/2599 23:59
NL,HOEV,,HG2,52.90249,6.105469,2.5,0,90,0,EpiS,427819.209,1,M/S**2,200,17/09/2020 00:00,31/12/2599 23:59
NL,HOEV,,HGZ,52.90249,6.105469,2.5,0,0,-90,EpiS,427819.209,1,M/S**2,200,17/09/2020 00:00,31/12/2599 23:59
NL,HRDB,,HG1,52.577012,6.625918,8.8,0,0,0,EpiS,427819.209,1,M/S**2,200,14/04/2020 00:00,31/12/2599 23:59
NL,HRDB,,HG2,52.577012,6.625918,8.8,0,90,0,EpiS,427819.209,1,M/S**2,200,14/04/2020 00:00,31/12/2599 23:59
NL,HRDB,,HGZ,52.577012,6.625918,8.8,0,0,-90,EpiS,427819.209,1,M/S**2,200,14/04/2020 00:00,31/12/2599 23:59
NL,HRKB,,BHE,51.1879,6.1678,0,0,90,0,CMG3ES,689679000,1,M/S,40,08/06/2018 00:00,31/12/2599 23:59
NL,HRKB,,BHN,51.1879,6.1678,0,0,0,0,CMG3ES,684100000,1,M/S,40,08/06/2018 00:00,31/12/2599 23:59
NL,HRKB,,BHZ,51.1879,6.1678,0,0,0,-90,CMG3ES,691315000,1,M/S,40,08/06/2018 00:00,31/12/2599 23:59
NL,HWF0,,HHE,53.071,6.3512,7,0,90,0,SM6,429735000,10,M/S,120,29/03/1998 00:00,24/11/2010 00:00
NL,HWF0,,HHN,53.071,6.3512,7,0,0,0,SM6,429735000,10,M/S,120,29/03/1998 00:00,24/11/2010 00:00
NL,HWF0,,HHZ,53.071,6.3512,7,0,0,-90,SM6,429735000,10,M/S,120,29/03/1998 00:00,24/11/2010 00:00
NL,HWF1,,HHE,53.071,6.3512,7,50,256,0,SM6,429735000,10,M/S,120,02/06/1995 00:00,24/11/2010 00:00
NL,HWF1,,HHN,53.071,6.3512,7,50,166,0,SM6,429735000,10,M/S,120,02/06/1995 00:00,24/11/2010 00:00
NL,HWF1,,HHZ,53.071,6.3512,7,50,0,-90,SM6,429735000,10,M/S,120,02/06/1995 00:00,24/11/2010 00:00
NL,HWF1,0,HHE,53.071,6.3512,7,50,76,0,SM6,107434000,10,M/S,100,24/11/2010 00:00,13/06/2016 11:00
NL,HWF1,0,HHN,53.071,6.3512,7,50,346,0,SM6,107434000,10,M/S,100,24/11/2010 00:00,13/06/2016 11:00
NL,HWF1,0,HHZ,53.071,6.3512,7,50,0,-90,SM6,107434000,10,M/S,100,24/11/2010 00:00,13/06/2016 11:00
NL,HWF1,1,HHE,53.071,6.3512,7,50,76,0,SM6,90561076,10,M/S,200,13/06/2016 11:00,31/12/2599 23:59
NL,HWF1,1,HHN,53.071,6.3512,7,50,346,0,SM6,90561076,10,M/S,200,13/06/2016 11:00,31/12/2599 23:59
NL,HWF1,1,HHZ,53.071,6.3512,7,50,0,-90,SM6,90561076,10,M/S,200,13/06/2016 11:00,31/12/2599 23:59
NL,HWF2,,HHE,53.071,6.3512,7,100,347,0,SM6,429735000,10,M/S,120,02/06/1995 00:00,24/11/2010 00:00
NL,HWF2,,HHN,53.071,6.3512,7,100,257,0,SM6,429735000,10,M/S,120,02/06/1995 00:00,24/11/2010 00:00
NL,HWF2,,HHZ,53.071,6.3512,7,100,0,-90,SM6,429735000,10,M/S,120,02/06/1995 00:00,24/11/2010 00:00
NL,HWF2,0,HHE,53.071,6.3512,7,100,167,0,SM6,107434000,10,M/S,100,24/11/2010 00:00,13/06/2016 11:00
NL,HWF2,0,HHN,53.071,6.3512,7,100,77,0,SM6,107434000,10,M/S,100,24/11/2010 00:00,13/06/2016 11:00
NL,HWF2,0,HHZ,53.071,6.3512,7,100,0,-90,SM6,107434000,10,M/S,100,24/11/2010 00:00,13/06/2016 11:00
NL,HWF2,1,HHE,53.071,6.3512,7,100,167,0,SM6,90561076,10,M/S,200,13/06/2016 11:00,31/12/2599 23:59
NL,HWF2,1,HHN,53.071,6.3512,7,100,77,0,SM6,90561076,10,M/S,200,13/06/2016 11:00,31/12/2599 23:59
NL,HWF2,1,HHZ,53.071,6.3512,7,100,0,-90,SM6,90561076,10,M/S,200,13/06/2016 11:00,31/12/2599 23:59
NL,HWF3,,HHE,53.071,6.3512,7,150,72,0,SM6,429735000,10,M/S,120,02/06/1995 00:00,24/11/2010 00:00
NL,HWF3,,HHN,53.071,6.3512,7,150,342,0,SM6,429735000,10,M/S,120,02/06/1995 00:00,24/11/2010 00:00
NL,HWF3,,HHZ,53.071,6.3512,7,150,0,-90,SM6,429735000,10,M/S,120,02/06/1995 00:00,24/11/2010 00:00
NL,HWF3,0,HHE,53.071,6.3512,7,150,252,0,SM6,107434000,10,M/S,100,24/11/2010 00:00,13/06/2016 11:00
NL,HWF3,0,HHN,53.071,6.3512,7,150,162,0,SM6,107434000,10,M/S,100,24/11/2010 00:00,13/06/2016 11:00
NL,HWF3,0,HHZ,53.071,6.3512,7,150,0,-90,SM6,107434000,10,M/S,100,24/11/2010 00:00,13/06/2016 11:00
NL,HWF3,1,HHE,53.071,6.3512,7,150,252,0,SM6,90561076,10,M/S,200,13/06/2016 11:00,31/12/2599 23:59
NL,HWF3,1,HHN,53.071,6.3512,7,150,162,0,SM6,90561076,10,M/S,200,13/06/2016 11:00,31/12/2599 23:59
NL,HWF3,1,HHZ,53.071,6.3512,7,150,0,-90,SM6,90561076,10,M/S,200,13/06/2016 11:00,31/12/2599 23:59
NL,HWF4,,HHE,53.071,6.3512,7,200,289,0,SM6,429735000,10,M/S,120,02/06/1995 00:00,24/11/2010 00:00
NL,HWF4,,HHN,53.071,6.3512,7,200,199,0,SM6,429735000,10,M/S,120,02/06/1995 00:00,24/11/2010 00:00
NL,HWF4,,HHZ,53.071,6.3512,7,200,0,-90,SM6,429735000,10,M/S,120,02/06/1995 00:00,24/11/2010 00:00
NL,HWF4,0,HHE,53.071,6.3512,7,200,109,0,SM6,107434000,10,M/S,100,24/11/2010 00:00,13/06/2016 11:00
NL,HWF4,0,HHN,53.071,6.3512,7,200,19,0,SM6,107434000,10,M/S,100,24/11/2010 00:00,13/06/2016 11:00
NL,HWF4,0,HHZ,53.071,6.3512,7,200,0,-90,SM6,107434000,10,M/S,100,24/11/2010 00:00,13/06/2016 11:00
NL,HWF4,1,HHE,53.071,6.3512,7,200,109,0,SM6,90561076,10,M/S,200,13/06/2016 11:00,31/12/2599 23:59
NL,HWF4,1,HHN,53.071,6.3512,7,200,19,0,SM6,90561076,10,M/S,200,13/06/2016 11:00,31/12/2599 23:59
NL,HWF4,1,HHZ,53.071,6.3512,7,200,0,-90,SM6,90561076,10,M/S,200,13/06/2016 11:00,31/12/2599 23:59
NL,HWFT,,HY1,53.071,6.3512,7,0,0,0,,,,,120,02/06/1995 00:00,24/11/2010 00:00
NL,IS103,,BDF,52.91521,6.896464,6,1,0,0,KNMI 1000s differential microbarometer,26766.33881,1,PA,40,19/10/2011 00:00,05/06/2020 00:00
NL,IS106,,BDF,52.873598,6.984754,8,1,0,0,KNMI 1000s differential microbarometer,26766.33881,1,PA,40,28/06/2011 00:00,18/07/2019 00:00
NL,IS107,,BDF,52.921273,7.096486,12,1,0,0,KNMI 1000s differential microbarometer,52600.24369,1,PA,40,14/11/2012 00:00,05/06/2020 00:00
NL,IS205,,BDF,52.857911,6.896994,9,1,0,0,KNMI 1000s differential microbarometer,52278.85727,1,PA,40,09/06/2011 00:00,07/09/2017 12:00
NL,IS205,,BDF,52.857911,6.896994,9,1,0,0,KNMI 1000s differential microbarometer,52600.24369,1,PA,40,21/07/2018 00:00,17/08/2019 00:00
NL,IS206,,BDF,52.811922,6.822437,16,1,0,0,KNMI 1000s differential microbarometer,26850.3336,1,PA,40,31/10/2011 00:00,15/02/2019 12:00
NL,IS207,,BDF,52.757875,6.972268,21,1,0,0,KNMI 1000s differential microbarometer,26878.44913,1,PA,40,15/08/2011 00:00,16/02/2018 12:00
NL,IS208,,BDF,52.668713,6.917914,12,1,0,0,KNMI 1000s differential microbarometer,26794.27862,1,PA,40,14/11/2012 00:00,15/02/2019 14:00
NL,IS302,,BDF,52.901047,6.848749,16,1,0,0,KNMI 1000s differential microbarometer,53144.75967,1,PA,40,09/06/2011 00:00,17/08/2020 06:05
NL,IS307,,BDF,52.80384,6.67971,20,1,0,0,KNMI 1000s differential microbarometer,53034.95644,1,PA,40,09/06/2011 00:00,14/09/2017 12:00
NL,IS307,,BDF,52.80384,6.67971,20,1,0,0,KNMI 1000s differential microbarometer,53144.75967,1,PA,40,14/09/2017 12:00,17/08/2019 00:00
NL,IS311,,BDF,52.811785,6.394668,14,1,0,0,KNMI 1000s differential microbarometer,26794.27862,1,PA,40,14/11/2012 00:00,04/06/2020 15:00
NL,IS311,,BDF,52.811785,6.394668,14,1,0,0,KNMI 1000s differential microbarometer,26766.33881,1,PA,40,04/06/2020 16:30,12/08/2020 18:00
NL,IS406,,BDF,53.015064,6.755422,26,1,0,0,KNMI 1000s differential microbarometer,26766.33881,1,PA,40,17/08/2011 00:00,02/06/2020 12:00
NL,IS406,,BDF,53.015064,6.755422,26,1,0,0,KNMI 1000s differential microbarometer,26850.3336,1,PA,40,02/06/2020 16:00,12/08/2020 18:00
NL,IS411,,BDF,53.03551,6.63569,3,1,0,0,KNMI 1000s differential microbarometer,53476.91441,1,PA,40,14/11/2012 00:00,28/11/2017 15:00
NL,IS411,,BDF,53.03551,6.63569,3,1,0,0,KNMI 1000s differential microbarometer,53144.75967,1,PA,40,28/11/2017 15:00,17/08/2019 00:00
NL,IS412,,BDF,52.91479,6.60611,19,1,0,0,KNMI 1000s differential microbarometer,26738.45721,1,PA,40,09/08/2011 00:00,17/08/2019 00:00
NL,IS503,,BDF,52.945337,6.850156,3,1,0,0,KNMI 1000s differential microbarometer,53255.0185,1,PA,40,14/11/2012 00:00,22/02/2023 15:00
NL,IS507,,BDF,53.0687,7.0072,0,1,0,0,KNMI 1000s differential microbarometer,52600.24369,1,PA,40,17/08/2011 00:00,09/10/2015 00:00
NL,IS508,,BDF,53.239546,6.953285,-5,1,0,0,KNMI 1000s differential microbarometer,53476.91441,1,PA,40,15/08/2011 00:00,17/08/2019 00:00
NL,IS509,,BDF,53.408419,6.784943,-2,1,0,0,KNMI 1000s differential microbarometer,52925.60602,1,PA,40,22/06/2011 00:00,10/09/2017 00:00
NL,J01,,HHE,52.76501,5.05455,-4.9,0,90,0,Lenn1,122145000,1,M/S,100,01/06/2014 00:00,31/12/2599 23:59
NL,J01,,HHN,52.76501,5.05455,-4.9,0,0,0,Lenn1,122085000,1,M/S,100,01/06/2014 00:00,31/12/2599 23:59
NL,J01,,HHZ,52.76501,5.05455,-4.9,0,0,-90,Lenn1,122022000,1,M/S,100,01/06/2014 00:00,31/12/2599 23:59
NL,J02,1,HHE,52.725492,5.194842,-4.9,0,90,0,Lenn1,122145000,1,M/S,100,01/09/2018 00:00,31/12/2599 23:59
NL,J02,1,HHN,52.725492,5.194842,-4.9,0,0,0,Lenn1,122085000,1,M/S,100,01/09/2018 00:00,31/12/2599 23:59
NL,J02,1,HHZ,52.725492,5.194842,-4.9,0,0,-90,Lenn1,122022000,1,M/S,100,01/09/2018 00:00,31/12/2599 23:59
NL,KANT,0,HG1,53.3772,6.6621,0,1,35,0,GeoSig AC-63 Accelerometer,0.101936799,5,M/S**2,200,03/04/2007 00:00,01/07/2014 00:00
NL,KANT,0,HG2,53.3772,6.6621,0,1,305,0,GeoSig AC-63 Accelerometer,0.101936799,5,M/S**2,200,03/04/2007 00:00,01/07/2014 00:00
NL,KANT,0,HGZ,53.3772,6.6621,0,1,0,-90,GeoSig AC-63 Accelerometer,0.101936799,5,M/S**2,200,03/04/2007 00:00,01/07/2014 00:00
NL,KLWL,,HG1,51.775453,4.440561,0.2,0,0,0,EpiS,427819.209,1,M/S**2,200,15/10/2020 00:00,31/12/2599 23:59
NL,KLWL,,HG2,51.775453,4.440561,0.2,0,90,0,EpiS,427819.209,1,M/S**2,200,15/10/2020 00:00,31/12/2599 23:59
NL,KLWL,,HGZ,51.775453,4.440561,0.2,0,0,-90,EpiS,427819.209,1,M/S**2,200,15/10/2020 00:00,31/12/2599 23:59
NL,KMP,,HG1,53.320564,6.19197,0.1,0,0,0,EpiS,427819.209,1,M/S**2,200,01/10/2021 00:00,31/12/2599 23:59
NL,KMP,,HG2,53.320564,6.19197,0.1,0,90,0,EpiS,427819.209,1,M/S**2,200,01/10/2021 00:00,31/12/2599 23:59
NL,KMP,,HGZ,53.320564,6.19197,0.1,0,0,-90,EpiS,427819.209,1,M/S**2,200,01/10/2021 00:00,31/12/2599 23:59
NL,L1061,,HH1,52.87542,6.98441,9.69,60,0,0,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1061,,HH2,52.87542,6.98441,9.69,60,90,0,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1061,,HHZ,52.87542,6.98441,9.69,60,0,-90,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1062,,HH1,52.87386,6.98293,9.79,60,0,0,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1062,,HH2,52.87386,6.98293,9.79,60,90,0,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1062,,HHZ,52.87386,6.98293,9.79,60,0,-90,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1063,,HH1,52.87386,6.9859,9.89,60,0,0,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1063,,HH2,52.87386,6.9859,9.89,60,90,0,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1063,,HHZ,52.87386,6.9859,9.89,60,0,-90,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1064,,HH1,52.87438,6.98441,9.84,30,0,0,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1064,,HH2,52.87438,6.98441,9.84,30,90,0,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1064,,HHZ,52.87438,6.98441,9.84,30,0,-90,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1065,,HH1,52.87438,6.98441,9.84,60,0,0,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1065,,HH2,52.87438,6.98441,9.84,60,90,0,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1065,,HHZ,52.87438,6.98441,9.84,60,0,-90,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1066,,HH1,52.87438,6.98441,9.84,90,0,0,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1066,,HH2,52.87438,6.98441,9.84,90,90,0,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1066,,HHZ,52.87438,6.98441,9.84,90,0,-90,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1067,,HH1,52.87438,6.98441,9.84,120,0,0,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1067,,HH2,52.87438,6.98441,9.84,120,90,0,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L1067,,HHZ,52.87438,6.98441,9.84,120,0,-90,SM6,92160000,10,M/S,250,06/07/2018 00:00,31/12/2599 23:59
NL,L107,,HDF,52.921273,7.096486,12,1,0,0,KNMI 1000s differential microbarometer,27541.7585,0.1,PA,100,04/10/2023 16:30,31/12/2599 23:59
NL,L1071,,HH1,52.9213,7.09626,8.9,60,0,0,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1071,,HH2,52.9213,7.09626,8.9,60,90,0,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1071,,HHZ,52.9213,7.09626,8.9,60,0,-90,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1072,,HH1,52.92051,7.09358,8.06,60,0,0,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1072,,HH2,52.92051,7.09358,8.06,60,90,0,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1072,,HHZ,52.92051,7.09358,8.06,60,0,-90,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1073,,HH1,52.9195,7.09605,8.94,60,0,0,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1073,,HH2,52.9195,7.09605,8.94,60,90,0,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1073,,HHZ,52.9195,7.09605,8.94,60,0,-90,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1074,,HH1,52.92044,7.0953,8.77,30,0,0,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1074,,HH2,52.92044,7.0953,8.77,30,90,0,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1074,,HHZ,52.92044,7.0953,8.77,30,0,-90,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1075,,HH1,52.92044,7.0953,8.77,60,0,0,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1075,,HH2,52.92044,7.0953,8.77,60,90,0,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1075,,HHZ,52.92044,7.0953,8.77,60,0,-90,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1076,,HH1,52.92044,7.0953,8.77,90,0,0,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1076,,HH2,52.92044,7.0953,8.77,90,90,0,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1076,,HHZ,52.92044,7.0953,8.77,90,0,-90,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1077,,HH1,52.92044,7.0953,8.77,120,0,0,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1077,,HH2,52.92044,7.0953,8.77,120,90,0,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L1077,,HHZ,52.92044,7.0953,8.77,120,0,-90,SM6,92160000,10,M/S,250,02/03/2018 00:00,31/12/2599 23:59
NL,L206,,HDF,52.81192,6.82244,16,1,0,0,KNMI 1000s differential microbarometer,10785.25832,1,PA,100,15/02/2019 12:00,31/12/2599 23:59
NL,L2061,,HH1,52.80937,6.8247,17.64,60,0,0,SM6,92160000,10,M/S,250,02/03/2018 10:47,15/02/2019 12:00
NL,L2061,,HH1,52.80937,6.8247,17.64,60,0,0,SM6,12079595.52,10,M/S,200,15/02/2019 12:00,03/02/2020 12:05
NL,L2061,,HH1,52.80937,6.8247,17.64,60,0,0,SM6,96636764.16,10,M/S,200,03/02/2020 12:05,31/12/2599 23:59
NL,L2061,,HH2,52.80937,6.8247,17.64,60,90,0,SM6,92160000,10,M/S,250,02/03/2018 10:47,15/02/2019 12:00
NL,L2061,,HH2,52.80937,6.8247,17.64,60,90,0,SM6,12079595.52,10,M/S,200,15/02/2019 12:00,03/02/2020 12:05
NL,L2061,,HH2,52.80937,6.8247,17.64,60,90,0,SM6,96636764.16,10,M/S,200,03/02/2020 12:05,31/12/2599 23:59
NL,L2061,,HHZ,52.80937,6.8247,17.64,60,0,-90,SM6,92160000,10,M/S,250,02/03/2018 10:47,15/02/2019 12:00
NL,L2061,,HHZ,52.80937,6.8247,17.64,60,0,-90,SM6,12079595.52,10,M/S,200,15/02/2019 12:00,03/02/2020 12:05
NL,L2061,,HHZ,52.80937,6.8247,17.64,60,0,-90,SM6,96636764.16,10,M/S,200,03/02/2020 12:05,31/12/2599 23:59
NL,L2062,,HH1,52.81106,6.82368,17.44,60,0,0,SM6,92160000,10,M/S,250,02/03/2018 10:47,15/02/2019 12:00
NL,L2062,,HH1,52.81106,6.82368,17.44,60,0,0,SM6,12079595.52,10,M/S,200,15/02/2019 12:00,03/02/2020 12:05
NL,L2062,,HH1,52.81106,6.82368,17.44,60,0,0,SM6,96636764.16,10,M/S,200,03/02/2020 12:05,31/12/2599 23:59
NL,L2062,,HH2,52.81106,6.82368,17.44,60,90,0,SM6,92160000,10,M/S,250,02/03/2018 10:47,15/02/2019 12:00
NL,L2062,,HH2,52.81106,6.82368,17.44,60,90,0,SM6,12079595.52,10,M/S,200,15/02/2019 12:00,03/02/2020 12:05
NL,L2062,,HH2,52.81106,6.82368,17.44,60,90,0,SM6,96636764.16,10,M/S,200,03/02/2020 12:05,31/12/2599 23:59
NL,L2062,,HHZ,52.81106,6.82368,17.44,60,0,-90,SM6,92160000,10,M/S,250,02/03/2018 10:47,15/02/2019 12:00
NL,L2062,,HHZ,52.81106,6.82368,17.44,60,0,-90,SM6,12079595.52,10,M/S,200,15/02/2019 12:00,03/02/2020 12:05
