,X.Network,Station,Location,Channel,Latitude,Longitude,Elevation,Depth,Azimuth,Dip,SensorDescription,Scale,ScaleFreq,ScaleUnits,SampleRate,StartTime,EndTime,End_date
854,NL,G224,NA,HHZ,53.31035,6.677621,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2015-02-10T00:00:00,2599-12-31T23:59:59,31/12/2599
855,NL,G230,NA,HG1,53.30949,6.767527,2,0,33.1,0,EpiS,106912.7668,1,M/S**2,200,2015-02-16T00:00:00,2599-12-31T23:59:59,31/12/2599
856,NL,G230,NA,HG2,53.30949,6.767527,2,0,123.1,0,EpiS,106912.7668,1,M/S**2,200,2015-02-16T00:00:00,2599-12-31T23:59:59,31/12/2599
857,NL,G230,NA,HGZ,53.30949,6.767527,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2015-02-16T00:00:00,2599-12-31T23:59:59,31/12/2599
858,NL,G231,NA,HH1,53.30949,6.767527,2,50,60.7,0,SM6H,2.50E+08,10,M/S,200,2015-02-16T00:00:00,2599-12-31T23:59:59,31/12/2599
859,NL,G231,NA,HH2,53.30949,6.767527,2,50,330.7,0,SM6H,2.50E+08,10,M/S,200,2015-02-16T00:00:00,2599-12-31T23:59:59,31/12/2599
860,NL,G231,NA,HHZ,53.30949,6.767527,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2015-02-16T00:00:00,2599-12-31T23:59:59,31/12/2599
861,NL,G232,NA,HH1,53.30949,6.767527,2,100,117.1,0,SM6H,2.50E+08,10,M/S,200,2015-02-16T00:00:00,2599-12-31T23:59:59,31/12/2599
862,NL,G232,NA,HH2,53.30949,6.767527,2,100,27.1,0,SM6H,2.50E+08,10,M/S,200,2015-02-16T00:00:00,2599-12-31T23:59:59,31/12/2599
863,NL,G232,NA,HHZ,53.30949,6.767527,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2015-02-16T00:00:00,2599-12-31T23:59:59,31/12/2599
864,NL,G233,NA,HH1,53.30949,6.767527,2,150,248.2,0,SM6H,2.50E+08,10,M/S,200,2015-02-16T00:00:00,2599-12-31T23:59:59,31/12/2599
865,NL,G233,NA,HH2,53.30949,6.767527,2,150,158.2,0,SM6H,2.50E+08,10,M/S,200,2015-02-16T00:00:00,2599-12-31T23:59:59,31/12/2599
866,NL,G233,NA,HHZ,53.30949,6.767527,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2015-02-16T00:00:00,2599-12-31T23:59:59,31/12/2599
867,NL,G234,NA,HH1,53.30949,6.767527,2,200,65.6,0,SM6H,2.50E+08,10,M/S,200,2015-02-16T00:00:00,2599-12-31T23:59:59,31/12/2599
868,NL,G234,NA,HH2,53.30949,6.767527,2,200,335.6,0,SM6H,2.50E+08,10,M/S,200,2015-02-16T00:00:00,2599-12-31T23:59:59,31/12/2599
869,NL,G234,NA,HHZ,53.30949,6.767527,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2015-02-16T00:00:00,2599-12-31T23:59:59,31/12/2599
870,NL,G240,NA,HG1,53.289974,6.856169,2,0,23.8,0,EpiS,106912.7668,1,M/S**2,200,2014-11-12T00:00:00,2599-12-31T23:59:59,31/12/2599
871,NL,G240,NA,HG2,53.289974,6.856169,2,0,113.8,0,EpiS,106912.7668,1,M/S**2,200,2014-11-12T00:00:00,2599-12-31T23:59:59,31/12/2599
872,NL,G240,NA,HGZ,53.289974,6.856169,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2014-11-12T00:00:00,2599-12-31T23:59:59,31/12/2599
873,NL,G241,NA,HH1,53.289974,6.856169,2,50,179,0,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59,31/12/2599
874,NL,G241,NA,HH2,53.289974,6.856169,2,50,89,0,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59,31/12/2599
875,NL,G241,NA,HHZ,53.289974,6.856169,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59,31/12/2599
876,NL,G242,NA,HH1,53.289974,6.856169,2,100,24,0,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59,31/12/2599
877,NL,G242,NA,HH2,53.289974,6.856169,2,100,294,0,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59,31/12/2599
878,NL,G242,NA,HHZ,53.289974,6.856169,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59,31/12/2599
879,NL,G243,NA,HH1,53.289974,6.856169,2,150,249.7,0,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59,31/12/2599
880,NL,G243,NA,HH2,53.289974,6.856169,2,150,159.7,0,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59,31/12/2599
881,NL,G243,NA,HHZ,53.289974,6.856169,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59,31/12/2599
882,NL,G244,NA,HH1,53.289974,6.856169,2,200,160.3,0,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59,31/12/2599
883,NL,G244,NA,HH2,53.289974,6.856169,2,200,70.3,0,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59,31/12/2599
884,NL,G244,NA,HHZ,53.289974,6.856169,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59,31/12/2599
885,NL,G250,NA,HG1,53.308117,6.943312,2,0,10.8,0,EpiS,106912.7668,1,M/S**2,200,2017-05-12T00:00:00,2599-12-31T23:59:59,31/12/2599
886,NL,G250,NA,HG2,53.308117,6.943312,2,0,100.8,0,EpiS,106912.7668,1,M/S**2,200,2017-05-12T00:00:00,2599-12-31T23:59:59,31/12/2599
887,NL,G250,NA,HGZ,53.308117,6.943312,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2017-05-12T00:00:00,2599-12-31T23:59:59,31/12/2599
888,NL,G251,NA,HH1,53.308117,6.943312,2,50,139.3,0,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59,31/12/2599
889,NL,G251,NA,HH2,53.308117,6.943312,2,50,49.3,0,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59,31/12/2599
890,NL,G251,NA,HHZ,53.308117,6.943312,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59,31/12/2599
891,NL,G252,NA,HH1,53.308117,6.943312,2,100,219.3,0,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59,31/12/2599
892,NL,G252,NA,HH2,53.308117,6.943312,2,100,129.3,0,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59,31/12/2599
893,NL,G252,NA,HHZ,53.308117,6.943312,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59,31/12/2599
894,NL,G253,NA,HH1,53.308117,6.943312,2,150,64.1,0,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59,31/12/2599
895,NL,G253,NA,HH2,53.308117,6.943312,2,150,334.1,0,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59,31/12/2599
896,NL,G253,NA,HHZ,53.308117,6.943312,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59,31/12/2599
897,NL,G254,NA,HH1,53.308117,6.943312,2,200,22.1,0,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59,31/12/2599
898,NL,G254,NA,HH2,53.308117,6.943312,2,200,292.1,0,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59,31/12/2599
899,NL,G254,NA,HHZ,53.308117,6.943312,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59,31/12/2599
900,NL,G260,NA,HG1,53.28208,6.545806,2,0,6.1,0,EpiS,106912.7668,1,M/S**2,200,2015-10-22T00:00:00,2599-12-31T23:59:59,31/12/2599
901,NL,G260,NA,HG2,53.28208,6.545806,2,0,96.1,0,EpiS,106912.7668,1,M/S**2,200,2015-10-22T00:00:00,2599-12-31T23:59:59,31/12/2599
902,NL,G260,NA,HGZ,53.28208,6.545806,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2015-10-22T00:00:00,2599-12-31T23:59:59,31/12/2599
903,NL,G261,NA,HH1,53.28208,6.545806,2,50,237.5,0,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59,31/12/2599
904,NL,G261,NA,HH2,53.28208,6.545806,2,50,147.5,0,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59,31/12/2599
905,NL,G261,NA,HHZ,53.28208,6.545806,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59,31/12/2599
906,NL,G262,NA,HH1,53.28208,6.545806,2,100,357.1,0,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59,31/12/2599
907,NL,G262,NA,HH2,53.28208,6.545806,2,100,267.1,0,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59,31/12/2599
908,NL,G262,NA,HHZ,53.28208,6.545806,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59,31/12/2599
909,NL,G263,NA,HH1,53.28208,6.545806,2,150,87.9,0,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59,31/12/2599
910,NL,G263,NA,HH2,53.28208,6.545806,2,150,357.9,0,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59,31/12/2599
911,NL,G263,NA,HHZ,53.28208,6.545806,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59,31/12/2599
912,NL,G264,NA,HH1,53.28208,6.545806,2,200,135,0,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59,31/12/2599
913,NL,G264,NA,HH2,53.28208,6.545806,2,200,45,0,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59,31/12/2599
914,NL,G264,NA,HHZ,53.28208,6.545806,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59,31/12/2599
915,NL,G270,NA,HG1,53.28318,6.628118,2,0,345,0,EpiS,106912.7668,1,M/S**2,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
916,NL,G270,NA,HG2,53.28318,6.628118,2,0,75,0,EpiS,106912.7668,1,M/S**2,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
917,NL,G270,NA,HGZ,53.28318,6.628118,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
918,NL,G271,NA,HH1,53.28318,6.628118,2,50,143.1,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
919,NL,G271,NA,HH2,53.28318,6.628118,2,50,53.1,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
920,NL,G271,NA,HHZ,53.28318,6.628118,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
921,NL,G272,NA,HH1,53.28318,6.628118,2,100,107.8,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
922,NL,G272,NA,HH2,53.28318,6.628118,2,100,17.8,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
923,NL,G272,NA,HHZ,53.28318,6.628118,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
924,NL,G273,NA,HH1,53.28318,6.628118,2,150,20.4,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
925,NL,G273,NA,HH2,53.28318,6.628118,2,150,290.4,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
926,NL,G273,NA,HHZ,53.28318,6.628118,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
927,NL,G274,NA,HH1,53.28318,6.628118,2,200,265.7,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
928,NL,G274,NA,HH2,53.28318,6.628118,2,200,175.7,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
929,NL,G274,NA,HHZ,53.28318,6.628118,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
930,NL,G280,NA,HG1,53.27221,6.729164,2,0,15.1,0,EpiS,106912.7668,1,M/S**2,200,2016-03-28T00:00:00,2599-12-31T23:59:59,31/12/2599
931,NL,G280,NA,HG2,53.27221,6.729164,2,0,105.1,0,EpiS,106912.7668,1,M/S**2,200,2016-03-28T00:00:00,2599-12-31T23:59:59,31/12/2599
932,NL,G280,NA,HGZ,53.27221,6.729164,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2016-03-28T00:00:00,2599-12-31T23:59:59,31/12/2599
933,NL,G281,NA,HH1,53.27221,6.729164,2,50,356.3,0,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59,31/12/2599
934,NL,G281,NA,HH2,53.27221,6.729164,2,50,266.3,0,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59,31/12/2599
935,NL,G281,NA,HHZ,53.27221,6.729164,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59,31/12/2599
936,NL,G282,NA,HH1,53.27221,6.729164,2,100,305.9,0,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59,31/12/2599
937,NL,G282,NA,HH2,53.27221,6.729164,2,100,215.9,0,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59,31/12/2599
938,NL,G282,NA,HHZ,53.27221,6.729164,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59,31/12/2599
939,NL,G283,NA,HH1,53.27221,6.729164,2,150,132.3,0,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59,31/12/2599
940,NL,G283,NA,HH2,53.27221,6.729164,2,150,42.3,0,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59,31/12/2599
941,NL,G283,NA,HHZ,53.27221,6.729164,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59,31/12/2599
942,NL,G284,NA,HH1,53.27221,6.729164,2,200,229.2,0,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59,31/12/2599
943,NL,G284,NA,HH2,53.27221,6.729164,2,200,139.2,0,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59,31/12/2599
944,NL,G284,NA,HHZ,53.27221,6.729164,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59,31/12/2599
945,NL,G290,NA,HG1,53.281406,6.786966,2,0,16.3,0,EpiS,106912.7668,1,M/S**2,200,2015-09-22T00:00:00,2599-12-31T23:59:59,31/12/2599
946,NL,G290,NA,HG2,53.281406,6.786966,2,0,106.3,0,EpiS,106912.7668,1,M/S**2,200,2015-09-22T00:00:00,2599-12-31T23:59:59,31/12/2599
947,NL,G290,NA,HGZ,53.281406,6.786966,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2015-09-22T00:00:00,2599-12-31T23:59:59,31/12/2599
948,NL,G291,NA,HH1,53.281406,6.786966,2,50,184.3,0,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59,31/12/2599
949,NL,G291,NA,HH2,53.281406,6.786966,2,50,94.3,0,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59,31/12/2599
950,NL,G291,NA,HHZ,53.281406,6.786966,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59,31/12/2599
951,NL,G292,NA,HH1,53.281406,6.786966,2,100,119.2,0,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59,31/12/2599
952,NL,G292,NA,HH2,53.281406,6.786966,2,100,29.2,0,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59,31/12/2599
953,NL,G292,NA,HHZ,53.281406,6.786966,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59,31/12/2599
954,NL,G293,NA,HH1,53.281406,6.786966,2,150,223,0,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59,31/12/2599
955,NL,G293,NA,HH2,53.281406,6.786966,2,150,133,0,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59,31/12/2599
956,NL,G293,NA,HHZ,53.281406,6.786966,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59,31/12/2599
957,NL,G294,NA,HH1,53.281406,6.786966,2,200,23.8,0,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59,31/12/2599
958,NL,G294,NA,HH2,53.281406,6.786966,2,200,293.8,0,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59,31/12/2599
959,NL,G294,NA,HHZ,53.281406,6.786966,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59,31/12/2599
960,NL,G300,NA,HG1,53.27917,6.895145,2,0,18.4,0,EpiS,106912.7668,1,M/S**2,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
961,NL,G300,NA,HG2,53.27917,6.895145,2,0,108.4,0,EpiS,106912.7668,1,M/S**2,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
962,NL,G300,NA,HGZ,53.27917,6.895145,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
963,NL,G301,NA,HH1,53.27917,6.895145,2,50,196.9,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
964,NL,G301,NA,HH2,53.27917,6.895145,2,50,106.9,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
965,NL,G301,NA,HHZ,53.27917,6.895145,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
966,NL,G302,NA,HH1,53.27917,6.895145,2,100,125.6,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
967,NL,G302,NA,HH2,53.27917,6.895145,2,100,35.6,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
968,NL,G302,NA,HHZ,53.27917,6.895145,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
969,NL,G303,NA,HH1,53.27917,6.895145,2,150,349.7,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
970,NL,G303,NA,HH2,53.27917,6.895145,2,150,259.7,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
971,NL,G303,NA,HHZ,53.27917,6.895145,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
972,NL,G304,NA,HH1,53.27917,6.895145,2,200,55.7,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
973,NL,G304,NA,HH2,53.27917,6.895145,2,200,325.7,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
974,NL,G304,NA,HHZ,53.27917,6.895145,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
988,NL,G314,NA,HH1,53.296196,7.021759,-0.4,200,52.4,0,SM6H,2.50E+08,10,M/S,200,2021-08-26T11:39:29,2599-12-31T23:59:59,31/12/2599
990,NL,G314,NA,HH2,53.296196,7.021759,-0.4,200,322.4,0,SM6H,2.50E+08,10,M/S,200,2021-08-26T11:39:29,2599-12-31T23:59:59,31/12/2599
992,NL,G314,NA,HHZ,53.296196,7.021759,-0.4,200,0,90,SM6H,2.50E+08,10,M/S,200,2021-08-26T11:39:29,2599-12-31T23:59:59,31/12/2599
993,NL,G320,NA,HG1,53.24981,6.57919,2,0,358.5,0,EpiS,106912.7668,1,M/S**2,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
994,NL,G320,NA,HG2,53.24981,6.57919,2,0,88.5,0,EpiS,106912.7668,1,M/S**2,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
995,NL,G320,NA,HGZ,53.24981,6.57919,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
996,NL,G321,NA,HH1,53.24981,6.57919,2,50,7.2,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
997,NL,G321,NA,HH2,53.24981,6.57919,2,50,277.2,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
998,NL,G321,NA,HHZ,53.24981,6.57919,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
999,NL,G322,NA,HH1,53.24981,6.57919,2,100,211.7,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
1000,NL,G322,NA,HH2,53.24981,6.57919,2,100,121.7,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
1001,NL,G322,NA,HHZ,53.24981,6.57919,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
1002,NL,G323,NA,HH1,53.24981,6.57919,2,150,127.2,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
1003,NL,G323,NA,HH2,53.24981,6.57919,2,150,37.2,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
1004,NL,G323,NA,HHZ,53.24981,6.57919,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
1005,NL,G324,NA,HH1,53.24981,6.57919,2,200,22.7,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
1006,NL,G324,NA,HH2,53.24981,6.57919,2,200,292.7,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
1007,NL,G324,NA,HHZ,53.24981,6.57919,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59,31/12/2599
1008,NL,G330,NA,HG1,53.24991,6.670763,2,0,2.8,0,EpiS,106912.7668,1,M/S**2,200,2016-01-22T00:00:00,2599-12-31T23:59:59,31/12/2599
1009,NL,G330,NA,HG2,53.24991,6.670763,2,0,92.8,0,EpiS,106912.7668,1,M/S**2,200,2016-01-22T00:00:00,2599-12-31T23:59:59,31/12/2599
1010,NL,G330,NA,HGZ,53.24991,6.670763,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2016-01-22T00:00:00,2599-12-31T23:59:59,31/12/2599
1011,NL,G331,NA,HH1,53.24991,6.670763,2,50,73.6,0,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59,31/12/2599
1012,NL,G331,NA,HH2,53.24991,6.670763,2,50,343.6,0,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59,31/12/2599
1013,NL,G331,NA,HHZ,53.24991,6.670763,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59,31/12/2599
1014,NL,G332,NA,HH1,53.24991,6.670763,2,100,338,0,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59,31/12/2599
1015,NL,G332,NA,HH2,53.24991,6.670763,2,100,248,0,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59,31/12/2599
1016,NL,G332,NA,HHZ,53.24991,6.670763,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59,31/12/2599
1017,NL,G333,NA,HH1,53.24991,6.670763,2,150,76.7,0,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59,31/12/2599
1018,NL,G333,NA,HH2,53.24991,6.670763,2,150,346.7,0,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59,31/12/2599
1019,NL,G333,NA,HHZ,53.24991,6.670763,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59,31/12/2599
1020,NL,G334,NA,HH1,53.24991,6.670763,2,200,278.6,0,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59,31/12/2599
1021,NL,G334,NA,HH2,53.24991,6.670763,2,200,188.6,0,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59,31/12/2599
1022,NL,G334,NA,HHZ,53.24991,6.670763,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59,31/12/2599
1023,NL,G340,NA,HG1,53.25252,6.76508,2,0,3.3,0,EpiS,106912.7668,1,M/S**2,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
1024,NL,G340,NA,HG2,53.25252,6.76508,2,0,93.3,0,EpiS,106912.7668,1,M/S**2,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
1025,NL,G340,NA,HGZ,53.25252,6.76508,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
1026,NL,G341,NA,HH1,53.25252,6.76508,2,50,351.1,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59,31/12/2599
