#Network , Station , Location , Channel , Latitude , Longitude , Elevation , Depth , Azimuth , Dip , SensorDescription , Scale , ScaleFreq , ScaleUnits , SampleRate , StartTime , EndTime
,,,,,,,,,,,,,,,,
"#DATACENTER=IRISDMC,http://ds.iris.edu",,,,,,,,,,,,,,,,
NL,G234,,HH1,53.30949,6.767527,2,200,65.6,0,SM6H,2.50E+08,10,M/S,200,2015-02-16T00:00:00,2599-12-31T23:59:59
NL,G234,,HH2,53.30949,6.767527,2,200,335.6,0,SM6H,2.50E+08,10,M/S,200,2015-02-16T00:00:00,2599-12-31T23:59:59
NL,G234,,HHZ,53.30949,6.767527,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2015-02-16T00:00:00,2599-12-31T23:59:59
NL,G240,,HG1,53.289974,6.856169,2,0,23.8,0,EpiS,106912.7668,1,M/S**2,200,2014-11-12T00:00:00,2599-12-31T23:59:59
NL,G240,,HG2,53.289974,6.856169,2,0,113.8,0,EpiS,106912.7668,1,M/S**2,200,2014-11-12T00:00:00,2599-12-31T23:59:59
NL,G240,,HGZ,53.289974,6.856169,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2014-11-12T00:00:00,2599-12-31T23:59:59
NL,G241,,HH1,53.289974,6.856169,2,50,179,0,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59
NL,G241,,HH2,53.289974,6.856169,2,50,89,0,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59
NL,G241,,HHZ,53.289974,6.856169,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59
NL,G242,,HH1,53.289974,6.856169,2,100,24,0,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59
NL,G242,,HH2,53.289974,6.856169,2,100,294,0,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59
NL,G242,,HHZ,53.289974,6.856169,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59
NL,G243,,HH1,53.289974,6.856169,2,150,249.7,0,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59
NL,G243,,HH2,53.289974,6.856169,2,150,159.7,0,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59
NL,G243,,HHZ,53.289974,6.856169,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59
NL,G244,,HH1,53.289974,6.856169,2,200,160.3,0,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59
NL,G244,,HH2,53.289974,6.856169,2,200,70.3,0,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59
NL,G244,,HHZ,53.289974,6.856169,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2014-11-12T00:00:00,2599-12-31T23:59:59
NL,G250,,HG1,53.308117,6.943312,2,0,10.8,0,EpiS,106912.7668,1,M/S**2,200,2017-05-12T00:00:00,2599-12-31T23:59:59
NL,G250,,HG2,53.308117,6.943312,2,0,100.8,0,EpiS,106912.7668,1,M/S**2,200,2017-05-12T00:00:00,2599-12-31T23:59:59
NL,G250,,HGZ,53.308117,6.943312,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2017-05-12T00:00:00,2599-12-31T23:59:59
NL,G251,,HH1,53.308117,6.943312,2,50,139.3,0,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59
NL,G251,,HH2,53.308117,6.943312,2,50,49.3,0,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59
NL,G251,,HHZ,53.308117,6.943312,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59
NL,G252,,HH1,53.308117,6.943312,2,100,219.3,0,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59
NL,G252,,HH2,53.308117,6.943312,2,100,129.3,0,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59
NL,G252,,HHZ,53.308117,6.943312,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59
NL,G253,,HH1,53.308117,6.943312,2,150,64.1,0,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59
NL,G253,,HH2,53.308117,6.943312,2,150,334.1,0,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59
NL,G253,,HHZ,53.308117,6.943312,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59
NL,G254,,HH1,53.308117,6.943312,2,200,22.1,0,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59
NL,G254,,HH2,53.308117,6.943312,2,200,292.1,0,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59
NL,G254,,HHZ,53.308117,6.943312,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2017-05-12T00:00:00,2599-12-31T23:59:59
NL,G260,,HG1,53.28208,6.545806,2,0,6.1,0,EpiS,106912.7668,1,M/S**2,200,2015-10-22T00:00:00,2599-12-31T23:59:59
NL,G260,,HG2,53.28208,6.545806,2,0,96.1,0,EpiS,106912.7668,1,M/S**2,200,2015-10-22T00:00:00,2599-12-31T23:59:59
NL,G260,,HGZ,53.28208,6.545806,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2015-10-22T00:00:00,2599-12-31T23:59:59
NL,G261,,HH1,53.28208,6.545806,2,50,237.5,0,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59
NL,G261,,HH2,53.28208,6.545806,2,50,147.5,0,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59
NL,G261,,HHZ,53.28208,6.545806,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59
NL,G262,,HH1,53.28208,6.545806,2,100,357.1,0,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59
NL,G262,,HH2,53.28208,6.545806,2,100,267.1,0,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59
NL,G262,,HHZ,53.28208,6.545806,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59
NL,G263,,HH1,53.28208,6.545806,2,150,87.9,0,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59
NL,G263,,HH2,53.28208,6.545806,2,150,357.9,0,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59
NL,G263,,HHZ,53.28208,6.545806,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59
NL,G264,,HH1,53.28208,6.545806,2,200,135,0,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59
NL,G264,,HH2,53.28208,6.545806,2,200,45,0,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59
NL,G264,,HHZ,53.28208,6.545806,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2015-10-22T00:00:00,2599-12-31T23:59:59
NL,G270,,HG1,53.28318,6.628118,2,0,345,0,EpiS,106912.7668,1,M/S**2,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G270,,HG2,53.28318,6.628118,2,0,75,0,EpiS,106912.7668,1,M/S**2,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G270,,HGZ,53.28318,6.628118,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G271,,HH1,53.28318,6.628118,2,50,143.1,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G271,,HH2,53.28318,6.628118,2,50,53.1,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G271,,HHZ,53.28318,6.628118,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G272,,HH1,53.28318,6.628118,2,100,107.8,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G272,,HH2,53.28318,6.628118,2,100,17.8,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G272,,HHZ,53.28318,6.628118,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G273,,HH1,53.28318,6.628118,2,150,20.4,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G273,,HH2,53.28318,6.628118,2,150,290.4,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G273,,HHZ,53.28318,6.628118,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G274,,HH1,53.28318,6.628118,2,200,265.7,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G274,,HH2,53.28318,6.628118,2,200,175.7,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G274,,HHZ,53.28318,6.628118,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G280,,HG1,53.27221,6.729164,2,0,15.1,0,EpiS,106912.7668,1,M/S**2,200,2016-03-28T00:00:00,2599-12-31T23:59:59
NL,G280,,HG2,53.27221,6.729164,2,0,105.1,0,EpiS,106912.7668,1,M/S**2,200,2016-03-28T00:00:00,2599-12-31T23:59:59
NL,G280,,HGZ,53.27221,6.729164,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2016-03-28T00:00:00,2599-12-31T23:59:59
NL,G281,,HH1,53.27221,6.729164,2,50,356.3,0,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59
NL,G281,,HH2,53.27221,6.729164,2,50,266.3,0,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59
NL,G281,,HHZ,53.27221,6.729164,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59
NL,G282,,HH1,53.27221,6.729164,2,100,305.9,0,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59
NL,G282,,HH2,53.27221,6.729164,2,100,215.9,0,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59
NL,G282,,HHZ,53.27221,6.729164,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59
NL,G283,,HH1,53.27221,6.729164,2,150,132.3,0,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59
NL,G283,,HH2,53.27221,6.729164,2,150,42.3,0,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59
NL,G283,,HHZ,53.27221,6.729164,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59
NL,G284,,HH1,53.27221,6.729164,2,200,229.2,0,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59
NL,G284,,HH2,53.27221,6.729164,2,200,139.2,0,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59
NL,G284,,HHZ,53.27221,6.729164,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2016-03-28T00:00:00,2599-12-31T23:59:59
NL,G290,,HG1,53.281406,6.786966,2,0,16.3,0,EpiS,106912.7668,1,M/S**2,200,2015-09-22T00:00:00,2599-12-31T23:59:59
NL,G290,,HG2,53.281406,6.786966,2,0,106.3,0,EpiS,106912.7668,1,M/S**2,200,2015-09-22T00:00:00,2599-12-31T23:59:59
NL,G290,,HGZ,53.281406,6.786966,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2015-09-22T00:00:00,2599-12-31T23:59:59
NL,G291,,HH1,53.281406,6.786966,2,50,184.3,0,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59
NL,G291,,HH2,53.281406,6.786966,2,50,94.3,0,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59
NL,G291,,HHZ,53.281406,6.786966,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59
NL,G292,,HH1,53.281406,6.786966,2,100,119.2,0,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59
NL,G292,,HH2,53.281406,6.786966,2,100,29.2,0,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59
NL,G292,,HHZ,53.281406,6.786966,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59
NL,G293,,HH1,53.281406,6.786966,2,150,223,0,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59
NL,G293,,HH2,53.281406,6.786966,2,150,133,0,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59
NL,G293,,HHZ,53.281406,6.786966,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59
NL,G294,,HH1,53.281406,6.786966,2,200,23.8,0,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59
NL,G294,,HH2,53.281406,6.786966,2,200,293.8,0,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59
NL,G294,,HHZ,53.281406,6.786966,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2015-09-22T00:00:00,2599-12-31T23:59:59
NL,G300,,HG1,53.27917,6.895145,2,0,18.4,0,EpiS,106912.7668,1,M/S**2,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G300,,HG2,53.27917,6.895145,2,0,108.4,0,EpiS,106912.7668,1,M/S**2,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G300,,HGZ,53.27917,6.895145,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G301,,HH1,53.27917,6.895145,2,50,196.9,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G301,,HH2,53.27917,6.895145,2,50,106.9,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G301,,HHZ,53.27917,6.895145,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G302,,HH1,53.27917,6.895145,2,100,125.6,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G302,,HH2,53.27917,6.895145,2,100,35.6,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G302,,HHZ,53.27917,6.895145,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G303,,HH1,53.27917,6.895145,2,150,349.7,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G303,,HH2,53.27917,6.895145,2,150,259.7,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G303,,HHZ,53.27917,6.895145,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G304,,HH1,53.27917,6.895145,2,200,55.7,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G304,,HH2,53.27917,6.895145,2,200,325.7,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G304,,HHZ,53.27917,6.895145,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G310,,HG1,53.296196,7.021759,-0.4,0,163.4,0,EpiS,106912.7668,1,M/S**2,200,2015-11-27T00:00:00,2020-08-04T20:29:49
NL,G310,,HG2,53.296196,7.021759,-0.4,0,253.4,0,EpiS,106912.7668,1,M/S**2,200,2015-11-27T00:00:00,2020-08-04T20:29:49
NL,G310,,HGZ,53.296196,7.021759,-0.4,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2015-11-27T00:00:00,2020-08-04T20:29:49
NL,G311,,HH1,53.296196,7.021759,-0.4,50,210,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2020-08-04T20:29:49
NL,G311,,HH2,53.296196,7.021759,-0.4,50,120,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2020-08-04T20:29:49
NL,G311,,HHZ,53.296196,7.021759,-0.4,50,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2020-08-04T20:29:49
NL,G312,,HH1,53.296196,7.021759,-0.4,100,309.6,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2020-08-04T20:29:49
NL,G312,,HH2,53.296196,7.021759,-0.4,100,219.6,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2020-08-04T20:29:49
NL,G312,,HHZ,53.296196,7.021759,-0.4,100,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2020-08-04T20:29:49
NL,G313,,HH1,53.296196,7.021759,-0.4,150,184.9,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2020-08-04T20:29:49
NL,G313,,HH2,53.296196,7.021759,-0.4,150,94.9,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2020-08-04T20:29:49
NL,G313,,HHZ,53.296196,7.021759,-0.4,150,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2020-08-04T20:29:49
NL,G314,,HH1,53.296196,7.021759,-0.4,200,52.4,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2020-08-04T20:29:49
NL,G314,,HH1,53.296196,7.021759,-0.4,200,52.4,0,SM6H,2.50E+08,10,M/S,200,2021-08-26T11:39:29,2599-12-31T23:59:59
NL,G314,,HH2,53.296196,7.021759,-0.4,200,322.4,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2020-08-04T20:29:49
NL,G314,,HH2,53.296196,7.021759,-0.4,200,322.4,0,SM6H,2.50E+08,10,M/S,200,2021-08-26T11:39:29,2599-12-31T23:59:59
NL,G314,,HHZ,53.296196,7.021759,-0.4,200,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2020-08-04T20:29:49
NL,G314,,HHZ,53.296196,7.021759,-0.4,200,0,90,SM6H,2.50E+08,10,M/S,200,2021-08-26T11:39:29,2599-12-31T23:59:59
NL,G320,,HG1,53.24981,6.57919,2,0,358.5,0,EpiS,106912.7668,1,M/S**2,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G320,,HG2,53.24981,6.57919,2,0,88.5,0,EpiS,106912.7668,1,M/S**2,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G320,,HGZ,53.24981,6.57919,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G321,,HH1,53.24981,6.57919,2,50,7.2,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G321,,HH2,53.24981,6.57919,2,50,277.2,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G321,,HHZ,53.24981,6.57919,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G322,,HH1,53.24981,6.57919,2,100,211.7,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G322,,HH2,53.24981,6.57919,2,100,121.7,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G322,,HHZ,53.24981,6.57919,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G323,,HH1,53.24981,6.57919,2,150,127.2,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G323,,HH2,53.24981,6.57919,2,150,37.2,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G323,,HHZ,53.24981,6.57919,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G324,,HH1,53.24981,6.57919,2,200,22.7,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G324,,HH2,53.24981,6.57919,2,200,292.7,0,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G324,,HHZ,53.24981,6.57919,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2015-11-27T00:00:00,2599-12-31T23:59:59
NL,G330,,HG1,53.24991,6.670763,2,0,2.8,0,EpiS,106912.7668,1,M/S**2,200,2016-01-22T00:00:00,2599-12-31T23:59:59
NL,G330,,HG2,53.24991,6.670763,2,0,92.8,0,EpiS,106912.7668,1,M/S**2,200,2016-01-22T00:00:00,2599-12-31T23:59:59
NL,G330,,HGZ,53.24991,6.670763,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2016-01-22T00:00:00,2599-12-31T23:59:59
NL,G331,,HH1,53.24991,6.670763,2,50,73.6,0,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59
NL,G331,,HH2,53.24991,6.670763,2,50,343.6,0,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59
NL,G331,,HHZ,53.24991,6.670763,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59
NL,G332,,HH1,53.24991,6.670763,2,100,338,0,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59
NL,G332,,HH2,53.24991,6.670763,2,100,248,0,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59
NL,G332,,HHZ,53.24991,6.670763,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59
NL,G333,,HH1,53.24991,6.670763,2,150,76.7,0,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59
NL,G333,,HH2,53.24991,6.670763,2,150,346.7,0,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59
NL,G333,,HHZ,53.24991,6.670763,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59
NL,G334,,HH1,53.24991,6.670763,2,200,278.6,0,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59
NL,G334,,HH2,53.24991,6.670763,2,200,188.6,0,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59
NL,G334,,HHZ,53.24991,6.670763,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2016-01-22T00:00:00,2599-12-31T23:59:59
NL,G340,,HG1,53.25252,6.76508,2,0,3.3,0,EpiS,106912.7668,1,M/S**2,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G340,,HG2,53.25252,6.76508,2,0,93.3,0,EpiS,106912.7668,1,M/S**2,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G340,,HGZ,53.25252,6.76508,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G341,,HH1,53.25252,6.76508,2,50,351.1,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G341,,HH2,53.25252,6.76508,2,50,261.1,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G341,,HHZ,53.25252,6.76508,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G342,,HH1,53.25252,6.76508,2,100,37.6,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G342,,HH2,53.25252,6.76508,2,100,307.6,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G342,,HHZ,53.25252,6.76508,2,100,0,90,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G343,,HH1,53.25252,6.76508,2,150,42.4,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G343,,HH2,53.25252,6.76508,2,150,312.4,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G343,,HHZ,53.25252,6.76508,2,150,0,90,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G344,,HH1,53.25252,6.76508,2,200,76.4,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G344,,HH2,53.25252,6.76508,2,200,346.4,0,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G344,,HHZ,53.25252,6.76508,2,200,0,90,SM6H,2.50E+08,10,M/S,200,2014-10-23T00:00:00,2599-12-31T23:59:59
NL,G350,,HG1,53.254936,6.862136,2,0,12.2,0,EpiS,106912.7668,1,M/S**2,200,2017-04-04T00:00:00,2599-12-31T23:59:59
NL,G350,,HG2,53.254936,6.862136,2,0,102.2,0,EpiS,106912.7668,1,M/S**2,200,2017-04-04T00:00:00,2599-12-31T23:59:59
NL,G350,,HGZ,53.254936,6.862136,2,0,0,-90,EpiS,106912.7668,1,M/S**2,200,2017-04-04T00:00:00,2599-12-31T23:59:59
NL,G351,,HH1,53.254936,6.862136,2,50,69.6,0,SM6H,2.50E+08,10,M/S,200,2017-04-04T00:00:00,2599-12-31T23:59:59
NL,G351,,HH2,53.254936,6.862136,2,50,339.6,0,SM6H,2.50E+08,10,M/S,200,2017-04-04T00:00:00,2599-12-31T23:59:59
NL,G351,,HHZ,53.254936,6.862136,2,50,0,90,SM6H,2.50E+08,10,M/S,200,2017-04-04T00:00:00,2599-12-31T23:59:59
NL,G352,,HH1,53.254936,6.862136,2,100,230.8,0,SM6H,2.50E+08,10,M/S,200,2017-04-04T00:00:00,2599-12-31T23:59:59
NL,G352,,HH2,53.254936,6.862136,2,100,140.8,0,SM6H,2.50E+08,10,M/S,200,2017-04-04T00:00:00,2599-12-31T23:59:59
