"","X.1","X","Station","Channel","Latitude","Longitude","StartTime","EndTime","Xcoord","Ycoord","Channel3","Start_Year","End_Year"
"415",684,"NL","G084","HHZ",53.395447,6.643896,"2015-09-22T00:00:00","2599-12-31T23:59:59",238596.8794,601743.5748,"Z","2015","2599"
"416",687,"NL","G090","HGZ",53.387764,6.724525,"2015-09-18T00:00:00","2599-12-31T23:59:59",243975.9184,600985.2909,"Z","2015","2599"
"417",690,"NL","G091","HHZ",53.387764,6.724525,"2015-09-18T00:00:00","2599-12-31T23:59:59",243975.9184,600985.2909,"Z","2015","2599"
"418",693,"NL","G092","HHZ",53.387764,6.724525,"2015-09-18T00:00:00","2599-12-31T23:59:59",243975.9184,600985.2909,"Z","2015","2599"
"419",696,"NL","G093","HHZ",53.387764,6.724525,"2015-09-18T00:00:00","2599-12-31T23:59:59",243975.9184,600985.2909,"Z","2015","2599"
"420",699,"NL","G094","HHZ",53.387764,6.724525,"2015-09-18T00:00:00","2599-12-31T23:59:59",243975.9184,600985.2909,"Z","2015","2599"
"421",702,"NL","G100","HGZ",53.37847,6.804435,"2015-09-08T00:00:00","2599-12-31T23:59:59",249312.4841,600052.8303,"Z","2015","2599"
"422",705,"NL","G101","HHZ",53.37847,6.804435,"2015-09-08T00:00:00","2599-12-31T23:59:59",249312.4841,600052.8303,"Z","2015","2599"
"423",708,"NL","G102","HHZ",53.37847,6.804435,"2015-09-08T00:00:00","2599-12-31T23:59:59",249312.4841,600052.8303,"Z","2015","2599"
"424",711,"NL","G103","HHZ",53.37847,6.804435,"2015-09-08T00:00:00","2599-12-31T23:59:59",249312.4841,600052.8303,"Z","2015","2599"
"425",714,"NL","G104","HHZ",53.37847,6.804435,"2015-09-08T00:00:00","2599-12-31T23:59:59",249312.4841,600052.8303,"Z","2015","2599"
"426",717,"NL","G110","HGZ",53.366917,6.889139,"2015-12-08T00:00:00","2599-12-31T23:59:59",254975.5727,598881.5835,"Z","2015","2599"
"427",720,"NL","G111","HHZ",53.366917,6.889139,"2015-12-08T00:00:00","2599-12-31T23:59:59",254975.5727,598881.5835,"Z","2015","2599"
"428",723,"NL","G112","HHZ",53.366917,6.889139,"2015-12-08T00:00:00","2599-12-31T23:59:59",254975.5727,598881.5835,"Z","2015","2599"
"429",726,"NL","G113","HHZ",53.366917,6.889139,"2015-12-08T00:00:00","2599-12-31T23:59:59",254975.5727,598881.5835,"Z","2015","2599"
"430",729,"NL","G114","HHZ",53.366917,6.889139,"2015-12-08T00:00:00","2599-12-31T23:59:59",254975.5727,598881.5835,"Z","2015","2599"
"431",732,"NL","G120","HGZ",53.36992,6.57139,"2017-10-05T00:00:00","2599-12-31T23:59:59",233820.7457,598820.9625,"Z","2017","2599"
"432",735,"NL","G121","HHZ",53.36992,6.57139,"2017-10-05T00:00:00","2599-12-31T23:59:59",233820.7457,598820.9625,"Z","2017","2599"
"433",738,"NL","G122","HHZ",53.36992,6.57139,"2017-10-05T00:00:00","2599-12-31T23:59:59",233820.7457,598820.9625,"Z","2017","2599"
"434",741,"NL","G123","HHZ",53.36992,6.57139,"2017-10-05T00:00:00","2599-12-31T23:59:59",233820.7457,598820.9625,"Z","2017","2599"
"435",744,"NL","G124","HHZ",53.36992,6.57139,"2017-10-05T00:00:00","2599-12-31T23:59:59",233820.7457,598820.9625,"Z","2017","2599"
"436",747,"NL","G130","HGZ",53.34894,6.668564,"2015-09-22T00:00:00","2599-12-31T23:59:59",240329.8901,596597.0715,"Z","2015","2599"
"437",750,"NL","G131","HHZ",53.34894,6.668564,"2015-09-22T00:00:00","2599-12-31T23:59:59",240329.8901,596597.0715,"Z","2015","2599"
"438",753,"NL","G132","HHZ",53.34894,6.668564,"2015-09-22T00:00:00","2599-12-31T23:59:59",240329.8901,596597.0715,"Z","2015","2599"
"439",756,"NL","G133","HHZ",53.34894,6.668564,"2015-09-22T00:00:00","2599-12-31T23:59:59",240329.8901,596597.0715,"Z","2015","2599"
"440",759,"NL","G134","HHZ",53.34894,6.668564,"2015-09-22T00:00:00","2599-12-31T23:59:59",240329.8901,596597.0715,"Z","2015","2599"
"441",762,"NL","G140","HGZ",53.358604,6.770835,"2015-02-11T00:00:00","2599-12-31T23:59:59",247119.2125,597798.5977,"Z","2015","2599"
"442",765,"NL","G141","HHZ",53.358604,6.770835,"2015-02-11T00:00:00","2599-12-31T23:59:59",247119.2125,597798.5977,"Z","2015","2599"
"443",768,"NL","G142","HHZ",53.358604,6.770835,"2015-02-11T00:00:00","2599-12-31T23:59:59",247119.2125,597798.5977,"Z","2015","2599"
"444",771,"NL","G143","HHZ",53.358604,6.770835,"2015-02-11T00:00:00","2599-12-31T23:59:59",247119.2125,597798.5977,"Z","2015","2599"
"445",774,"NL","G144","HHZ",53.358604,6.770835,"2015-02-11T00:00:00","2599-12-31T23:59:59",247119.2125,597798.5977,"Z","2015","2599"
"446",792,"NL","G170","HGZ",53.336197,6.636346,"2015-04-29T00:00:00","2599-12-31T23:59:59",238209.1548,595141.2719,"Z","2015","2599"
"447",795,"NL","G171","HHZ",53.336197,6.636346,"2015-04-29T00:00:00","2599-12-31T23:59:59",238209.1548,595141.2719,"Z","2015","2599"
"448",798,"NL","G172","HHZ",53.336197,6.636346,"2015-04-29T00:00:00","2599-12-31T23:59:59",238209.1548,595141.2719,"Z","2015","2599"
"449",801,"NL","G173","HHZ",53.336197,6.636346,"2015-04-29T00:00:00","2599-12-31T23:59:59",238209.1548,595141.2719,"Z","2015","2599"
"450",804,"NL","G174","HHZ",53.336197,6.636346,"2015-04-29T00:00:00","2599-12-31T23:59:59",238209.1548,595141.2719,"Z","2015","2599"
"451",807,"NL","G180","HGZ",53.330624,6.721702,"2015-09-18T00:00:00","2599-12-31T23:59:59",243906.0488,594623.1669,"Z","2015","2599"
"452",810,"NL","G181","HHZ",53.330624,6.721702,"2015-09-18T00:00:00","2599-12-31T23:59:59",243906.0488,594623.1669,"Z","2015","2599"
"453",813,"NL","G182","HHZ",53.330624,6.721702,"2015-09-18T00:00:00","2599-12-31T23:59:59",243906.0488,594623.1669,"Z","2015","2599"
"454",816,"NL","G183","HHZ",53.330624,6.721702,"2015-09-18T00:00:00","2599-12-31T23:59:59",243906.0488,594623.1669,"Z","2015","2599"
"455",819,"NL","G184","HHZ",53.330624,6.721702,"2015-09-18T00:00:00","2599-12-31T23:59:59",243906.0488,594623.1669,"Z","2015","2599"
"456",822,"NL","G190","HGZ",53.337814,6.817032,"2015-09-18T00:00:00","2599-12-31T23:59:59",250240.6091,595545.2317,"Z","2015","2599"
"457",825,"NL","G191","HHZ",53.337814,6.817032,"2015-09-18T00:00:00","2599-12-31T23:59:59",250240.6091,595545.2317,"Z","2015","2599"
"458",828,"NL","G192","HHZ",53.337814,6.817032,"2015-09-18T00:00:00","2599-12-31T23:59:59",250240.6091,595545.2317,"Z","2015","2599"
"459",831,"NL","G193","HHZ",53.337814,6.817032,"2015-09-18T00:00:00","2599-12-31T23:59:59",250240.6091,595545.2317,"Z","2015","2599"
"460",834,"NL","G194","HHZ",53.337814,6.817032,"2015-09-18T00:00:00","2599-12-31T23:59:59",250240.6091,595545.2317,"Z","2015","2599"
"461",837,"NL","G200","HGZ",53.335297,6.895165,"2015-05-28T00:00:00","2599-12-31T23:59:59",255450.3924,595371.375,"Z","2015","2599"
"462",840,"NL","G201","HHZ",53.335297,6.895165,"2015-05-28T00:00:00","2599-12-31T23:59:59",255450.3924,595371.375,"Z","2015","2599"
"463",843,"NL","G202","HHZ",53.335297,6.895165,"2015-05-28T00:00:00","2599-12-31T23:59:59",255450.3924,595371.375,"Z","2015","2599"
"464",846,"NL","G203","HHZ",53.335297,6.895165,"2015-05-28T00:00:00","2599-12-31T23:59:59",255450.3924,595371.375,"Z","2015","2599"
"465",849,"NL","G204","HHZ",53.335297,6.895165,"2015-05-28T00:00:00","2599-12-31T23:59:59",255450.3924,595371.375,"Z","2015","2599"
"466",852,"NL","G210","HGZ",53.313374,6.593737,"2015-09-17T00:00:00","2599-12-31T23:59:59",235413.6028,592553.0377,"Z","2015","2599"
"467",855,"NL","G211","HHZ",53.313374,6.593737,"2015-09-17T00:00:00","2599-12-31T23:59:59",235413.6028,592553.0377,"Z","2015","2599"
"468",858,"NL","G212","HHZ",53.313374,6.593737,"2015-09-17T00:00:00","2599-12-31T23:59:59",235413.6028,592553.0377,"Z","2015","2599"
"469",861,"NL","G213","HHZ",53.313374,6.593737,"2015-09-17T00:00:00","2599-12-31T23:59:59",235413.6028,592553.0377,"Z","2015","2599"
"470",864,"NL","G214","HHZ",53.313374,6.593737,"2015-09-17T00:00:00","2599-12-31T23:59:59",235413.6028,592553.0377,"Z","2015","2599"
"471",867,"NL","G220","HGZ",53.31035,6.677621,"2015-02-10T00:00:00","2599-12-31T23:59:59",241009.9847,592313.4984,"Z","2015","2599"
"472",870,"NL","G221","HHZ",53.31035,6.677621,"2015-02-10T00:00:00","2599-12-31T23:59:59",241009.9847,592313.4984,"Z","2015","2599"
"473",873,"NL","G222","HHZ",53.31035,6.677621,"2015-02-10T00:00:00","2599-12-31T23:59:59",241009.9847,592313.4984,"Z","2015","2599"
"474",876,"NL","G223","HHZ",53.31035,6.677621,"2015-02-10T00:00:00","2599-12-31T23:59:59",241009.9847,592313.4984,"Z","2015","2599"
"475",879,"NL","G224","HHZ",53.31035,6.677621,"2015-02-10T00:00:00","2599-12-31T23:59:59",241009.9847,592313.4984,"Z","2015","2599"
"476",882,"NL","G230","HGZ",53.30949,6.767527,"2015-02-16T00:00:00","2599-12-31T23:59:59",247003.8257,592328.9727,"Z","2015","2599"
"477",885,"NL","G231","HHZ",53.30949,6.767527,"2015-02-16T00:00:00","2599-12-31T23:59:59",247003.8257,592328.9727,"Z","2015","2599"
"478",888,"NL","G232","HHZ",53.30949,6.767527,"2015-02-16T00:00:00","2599-12-31T23:59:59",247003.8257,592328.9727,"Z","2015","2599"
"479",891,"NL","G233","HHZ",53.30949,6.767527,"2015-02-16T00:00:00","2599-12-31T23:59:59",247003.8257,592328.9727,"Z","2015","2599"
"480",894,"NL","G234","HHZ",53.30949,6.767527,"2015-02-16T00:00:00","2599-12-31T23:59:59",247003.8257,592328.9727,"Z","2015","2599"
"481",897,"NL","G240","HGZ",53.289974,6.856169,"2014-11-12T00:00:00","2599-12-31T23:59:59",252955.9283,590274.2394,"Z","2014","2599"
"482",900,"NL","G241","HHZ",53.289974,6.856169,"2014-11-12T00:00:00","2599-12-31T23:59:59",252955.9283,590274.2394,"Z","2014","2599"
"483",903,"NL","G242","HHZ",53.289974,6.856169,"2014-11-12T00:00:00","2599-12-31T23:59:59",252955.9283,590274.2394,"Z","2014","2599"
"484",906,"NL","G243","HHZ",53.289974,6.856169,"2014-11-12T00:00:00","2599-12-31T23:59:59",252955.9283,590274.2394,"Z","2014","2599"
"485",909,"NL","G244","HHZ",53.289974,6.856169,"2014-11-12T00:00:00","2599-12-31T23:59:59",252955.9283,590274.2394,"Z","2014","2599"
"486",912,"NL","G250","HGZ",53.308117,6.943312,"2017-05-12T00:00:00","2599-12-31T23:59:59",258722.6842,592415.1863,"Z","2017","2599"
"487",915,"NL","G251","HHZ",53.308117,6.943312,"2017-05-12T00:00:00","2599-12-31T23:59:59",258722.6842,592415.1863,"Z","2017","2599"
"488",918,"NL","G252","HHZ",53.308117,6.943312,"2017-05-12T00:00:00","2599-12-31T23:59:59",258722.6842,592415.1863,"Z","2017","2599"
"489",921,"NL","G253","HHZ",53.308117,6.943312,"2017-05-12T00:00:00","2599-12-31T23:59:59",258722.6842,592415.1863,"Z","2017","2599"
"490",924,"NL","G254","HHZ",53.308117,6.943312,"2017-05-12T00:00:00","2599-12-31T23:59:59",258722.6842,592415.1863,"Z","2017","2599"
"491",927,"NL","G260","HGZ",53.28208,6.545806,"2015-10-22T00:00:00","2599-12-31T23:59:59",232275.318,589018.0716,"Z","2015","2599"
"492",930,"NL","G261","HHZ",53.28208,6.545806,"2015-10-22T00:00:00","2599-12-31T23:59:59",232275.318,589018.0716,"Z","2015","2599"
"493",933,"NL","G262","HHZ",53.28208,6.545806,"2015-10-22T00:00:00","2599-12-31T23:59:59",232275.318,589018.0716,"Z","2015","2599"
"494",936,"NL","G263","HHZ",53.28208,6.545806,"2015-10-22T00:00:00","2599-12-31T23:59:59",232275.318,589018.0716,"Z","2015","2599"
"495",939,"NL","G264","HHZ",53.28208,6.545806,"2015-10-22T00:00:00","2599-12-31T23:59:59",232275.318,589018.0716,"Z","2015","2599"
"496",942,"NL","G270","HGZ",53.28318,6.628118,"2015-11-27T00:00:00","2599-12-31T23:59:59",237762.8191,589231.9711,"Z","2015","2599"
"497",945,"NL","G271","HHZ",53.28318,6.628118,"2015-11-27T00:00:00","2599-12-31T23:59:59",237762.8191,589231.9711,"Z","2015","2599"
"498",948,"NL","G272","HHZ",53.28318,6.628118,"2015-11-27T00:00:00","2599-12-31T23:59:59",237762.8191,589231.9711,"Z","2015","2599"
"499",951,"NL","G273","HHZ",53.28318,6.628118,"2015-11-27T00:00:00","2599-12-31T23:59:59",237762.8191,589231.9711,"Z","2015","2599"
"500",954,"NL","G274","HHZ",53.28318,6.628118,"2015-11-27T00:00:00","2599-12-31T23:59:59",237762.8191,589231.9711,"Z","2015","2599"
"501",957,"NL","G280","HGZ",53.27221,6.729164,"2016-03-28T00:00:00","2599-12-31T23:59:59",244524.3302,588132.1396,"Z","2016","2599"
"502",960,"NL","G281","HHZ",53.27221,6.729164,"2016-03-28T00:00:00","2599-12-31T23:59:59",244524.3302,588132.1396,"Z","2016","2599"
"503",963,"NL","G282","HHZ",53.27221,6.729164,"2016-03-28T00:00:00","2599-12-31T23:59:59",244524.3302,588132.1396,"Z","2016","2599"
"504",966,"NL","G283","HHZ",53.27221,6.729164,"2016-03-28T00:00:00","2599-12-31T23:59:59",244524.3302,588132.1396,"Z","2016","2599"
"505",969,"NL","G284","HHZ",53.27221,6.729164,"2016-03-28T00:00:00","2599-12-31T23:59:59",244524.3302,588132.1396,"Z","2016","2599"
"506",972,"NL","G290","HGZ",53.281406,6.786966,"2015-09-22T00:00:00","2599-12-31T23:59:59",248360.1713,589228.8659,"Z","2015","2599"
"507",975,"NL","G291","HHZ",53.281406,6.786966,"2015-09-22T00:00:00","2599-12-31T23:59:59",248360.1713,589228.8659,"Z","2015","2599"
"508",978,"NL","G292","HHZ",53.281406,6.786966,"2015-09-22T00:00:00","2599-12-31T23:59:59",248360.1713,589228.8659,"Z","2015","2599"
"509",981,"NL","G293","HHZ",53.281406,6.786966,"2015-09-22T00:00:00","2599-12-31T23:59:59",248360.1713,589228.8659,"Z","2015","2599"
"510",984,"NL","G294","HHZ",53.281406,6.786966,"2015-09-22T00:00:00","2599-12-31T23:59:59",248360.1713,589228.8659,"Z","2015","2599"
"511",987,"NL","G300","HGZ",53.27917,6.895145,"2014-10-23T00:00:00","2599-12-31T23:59:59",255579.9145,589125.7619,"Z","2014","2599"
"512",990,"NL","G301","HHZ",53.27917,6.895145,"2014-10-23T00:00:00","2599-12-31T23:59:59",255579.9145,589125.7619,"Z","2014","2599"
"513",993,"NL","G302","HHZ",53.27917,6.895145,"2014-10-23T00:00:00","2599-12-31T23:59:59",255579.9145,589125.7619,"Z","2014","2599"
"514",996,"NL","G303","HHZ",53.27917,6.895145,"2014-10-23T00:00:00","2599-12-31T23:59:59",255579.9145,589125.7619,"Z","2014","2599"
"515",999,"NL","G304","HHZ",53.27917,6.895145,"2014-10-23T00:00:00","2599-12-31T23:59:59",255579.9145,589125.7619,"Z","2014","2599"
"516",1002,"NL","G310","HGZ",53.296196,7.021759,"2015-11-27T00:00:00","2020-08-04T20:29:49",263981.0995,591204.5951,"Z","2015","2020"
"517",1005,"NL","G311","HHZ",53.296196,7.021759,"2015-11-27T00:00:00","2020-08-04T20:29:49",263981.0995,591204.5951,"Z","2015","2020"
"518",1008,"NL","G312","HHZ",53.296196,7.021759,"2015-11-27T00:00:00","2020-08-04T20:29:49",263981.0995,591204.5951,"Z","2015","2020"
"519",1011,"NL","G313","HHZ",53.296196,7.021759,"2015-11-27T00:00:00","2020-08-04T20:29:49",263981.0995,591204.5951,"Z","2015","2020"
"520",1016,"NL","G314","HHZ",53.296196,7.021759,"2015-11-27T00:00:00","2020-08-04T20:29:49",263981.0995,591204.5951,"Z","2015","2020"
"521",1017,"NL","G314","HHZ",53.296196,7.021759,"2021-08-26T11:39:29","2599-12-31T23:59:59",263981.0995,591204.5951,"Z","2021","2599"
"522",1020,"NL","G320","HGZ",53.24981,6.57919,"2015-11-27T00:00:00","2599-12-31T23:59:59",234561.2513,585463.3871,"Z","2015","2599"
"523",1023,"NL","G321","HHZ",53.24981,6.57919,"2015-11-27T00:00:00","2599-12-31T23:59:59",234561.2513,585463.3871,"Z","2015","2599"
"524",1026,"NL","G322","HHZ",53.24981,6.57919,"2015-11-27T00:00:00","2599-12-31T23:59:59",234561.2513,585463.3871,"Z","2015","2599"
"525",1029,"NL","G323","HHZ",53.24981,6.57919,"2015-11-27T00:00:00","2599-12-31T23:59:59",234561.2513,585463.3871,"Z","2015","2599"
"526",1032,"NL","G324","HHZ",53.24981,6.57919,"2015-11-27T00:00:00","2599-12-31T23:59:59",234561.2513,585463.3871,"Z","2015","2599"
"527",1035,"NL","G330","HGZ",53.24991,6.670763,"2016-01-22T00:00:00","2599-12-31T23:59:59",240672.8336,585579.5799,"Z","2016","2599"
"528",1038,"NL","G331","HHZ",53.24991,6.670763,"2016-01-22T00:00:00","2599-12-31T23:59:59",240672.8336,585579.5799,"Z","2016","2599"
"529",1041,"NL","G332","HHZ",53.24991,6.670763,"2016-01-22T00:00:00","2599-12-31T23:59:59",240672.8336,585579.5799,"Z","2016","2599"
"530",1044,"NL","G333","HHZ",53.24991,6.670763,"2016-01-22T00:00:00","2599-12-31T23:59:59",240672.8336,585579.5799,"Z","2016","2599"
"531",1047,"NL","G334","HHZ",53.24991,6.670763,"2016-01-22T00:00:00","2599-12-31T23:59:59",240672.8336,585579.5799,"Z","2016","2599"
"532",1050,"NL","G340","HGZ",53.25252,6.76508,"2014-10-23T00:00:00","2599-12-31T23:59:59",246962.0794,585986.3499,"Z","2014","2599"
"533",1053,"NL","G341","HHZ",53.25252,6.76508,"2014-10-23T00:00:00","2599-12-31T23:59:59",246962.0794,585986.3499,"Z","2014","2599"
"534",1056,"NL","G342","HHZ",53.25252,6.76508,"2014-10-23T00:00:00","2599-12-31T23:59:59",246962.0794,585986.3499,"Z","2014","2599"
"535",1059,"NL","G343","HHZ",53.25252,6.76508,"2014-10-23T00:00:00","2599-12-31T23:59:59",246962.0794,585986.3499,"Z","2014","2599"
"536",1062,"NL","G344","HHZ",53.25252,6.76508,"2014-10-23T00:00:00","2599-12-31T23:59:59",246962.0794,585986.3499,"Z","2014","2599"
"537",1065,"NL","G350","HGZ",53.254936,6.862136,"2017-04-04T00:00:00","2599-12-31T23:59:59",253433.671,586383.5079,"Z","2017","2599"
"538",1068,"NL","G351","HHZ",53.254936,6.862136,"2017-04-04T00:00:00","2599-12-31T23:59:59",253433.671,586383.5079,"Z","2017","2599"
"539",1071,"NL","G352","HHZ",53.254936,6.862136,"2017-04-04T00:00:00","2599-12-31T23:59:59",253433.671,586383.5079,"Z","2017","2599"
"540",1074,"NL","G353","HHZ",53.254936,6.862136,"2017-04-04T00:00:00","2599-12-31T23:59:59",253433.671,586383.5079,"Z","2017","2599"
"541",1077,"NL","G354","HHZ",53.254936,6.862136,"2017-04-04T00:00:00","2599-12-31T23:59:59",253433.671,586383.5079,"Z","2017","2599"
"542",1080,"NL","G360","HGZ",53.26505,6.924454,"2015-12-07T00:00:00","2599-12-31T23:59:59",257568.1765,587595.918,"Z","2015","2599"
"543",1083,"NL","G361","HHZ",53.26505,6.924454,"2015-12-07T00:00:00","2599-12-31T23:59:59",257568.1765,587595.918,"Z","2015","2599"
"544",1086,"NL","G362","HHZ",53.26505,6.924454,"2015-12-07T00:00:00","2599-12-31T23:59:59",257568.1765,587595.918,"Z","2015","2599"
"545",1089,"NL","G363","HHZ",53.26505,6.924454,"2015-12-07T00:00:00","2599-12-31T23:59:59",257568.1765,587595.918,"Z","2015","2599"
"546",1092,"NL","G364","HHZ",53.26505,6.924454,"2015-12-07T00:00:00","2599-12-31T23:59:59",257568.1765,587595.918,"Z","2015","2599"
"547",1095,"NL","G370","HGZ",53.273952,7.035,"2015-12-02T00:00:00","2599-12-31T23:59:59",264920.4731,588749.5934,"Z","2015","2599"
"548",1098,"NL","G371","HHZ",53.273952,7.035,"2015-12-02T00:00:00","2599-12-31T23:59:59",264920.4731,588749.5934,"Z","2015","2599"
"549",1101,"NL","G372","HHZ",53.273952,7.035,"2015-12-02T00:00:00","2599-12-31T23:59:59",264920.4731,588749.5934,"Z","2015","2599"
"550",1104,"NL","G373","HHZ",53.273952,7.035,"2015-12-02T00:00:00","2599-12-31T23:59:59",264920.4731,588749.5934,"Z","2015","2599"
"551",1107,"NL","G374","HHZ",53.273952,7.035,"2015-12-02T00:00:00","2599-12-31T23:59:59",264920.4731,588749.5934,"Z","2015","2599"
"552",1110,"NL","G380","HGZ",53.200512,6.547563,"2016-04-11T00:00:00","2599-12-31T23:59:59",232538.7673,579943.0264,"Z","2016","2599"
"553",1113,"NL","G381","HHZ",53.200512,6.547563,"2016-04-11T00:00:00","2599-12-31T23:59:59",232538.7673,579943.0264,"Z","2016","2599"
"554",1116,"NL","G382","HHZ",53.200512,6.547563,"2016-04-11T00:00:00","2599-12-31T23:59:59",232538.7673,579943.0264,"Z","2016","2599"
"555",1119,"NL","G383","HHZ",53.200512,6.547563,"2016-04-11T00:00:00","2599-12-31T23:59:59",232538.7673,579943.0264,"Z","2016","2599"
"556",1122,"NL","G384","HHZ",53.200512,6.547563,"2016-04-11T00:00:00","2599-12-31T23:59:59",232538.7673,579943.0264,"Z","2016","2599"
"557",1125,"NL","G390","HGZ",53.22525,6.724121,"2014-10-24T00:00:00","2599-12-31T23:59:59",244284.9563,582900.2906,"Z","2014","2599"
"558",1128,"NL","G391","HHZ",53.22525,6.724121,"2014-10-24T00:00:00","2599-12-31T23:59:59",244284.9563,582900.2906,"Z","2014","2599"
"559",1131,"NL","G392","HHZ",53.22525,6.724121,"2014-10-24T00:00:00","2599-12-31T23:59:59",244284.9563,582900.2906,"Z","2014","2599"
"560",1134,"NL","G393","HHZ",53.22525,6.724121,"2014-10-24T00:00:00","2599-12-31T23:59:59",244284.9563,582900.2906,"Z","2014","2599"
"561",1137,"NL","G394","HHZ",53.22525,6.724121,"2014-10-24T00:00:00","2599-12-31T23:59:59",244284.9563,582900.2906,"Z","2014","2599"
"562",1140,"NL","G400","HGZ",53.22501,6.809874,"2014-10-24T00:00:00","2599-12-31T23:59:59",250011.9339,582983.3038,"Z","2014","2599"
"563",1143,"NL","G401","HHZ",53.22501,6.809874,"2014-10-24T00:00:00","2599-12-31T23:59:59",250011.9339,582983.3038,"Z","2014","2599"
"564",1146,"NL","G402","HHZ",53.22501,6.809874,"2014-10-24T00:00:00","2599-12-31T23:59:59",250011.9339,582983.3038,"Z","2014","2599"
"565",1149,"NL","G403","HHZ",53.22501,6.809874,"2014-10-24T00:00:00","2599-12-31T23:59:59",250011.9339,582983.3038,"Z","2014","2599"
"566",1152,"NL","G404","HHZ",53.22501,6.809874,"2014-10-24T00:00:00","2599-12-31T23:59:59",250011.9339,582983.3038,"Z","2014","2599"
"567",1155,"NL","G410","HGZ",53.223434,6.891867,"2015-09-22T00:00:00","2599-12-31T23:59:59",255490.9024,582919.2229,"Z","2015","2599"
"568",1158,"NL","G411","HHZ",53.223434,6.891867,"2015-09-22T00:00:00","2599-12-31T23:59:59",255490.9024,582919.2229,"Z","2015","2599"
"569",1161,"NL","G412","HHZ",53.223434,6.891867,"2015-09-22T00:00:00","2599-12-31T23:59:59",255490.9024,582919.2229,"Z","2015","2599"
"570",1164,"NL","G413","HHZ",53.223434,6.891867,"2015-09-22T00:00:00","2599-12-31T23:59:59",255490.9024,582919.2229,"Z","2015","2599"
"571",1167,"NL","G414","HHZ",53.223434,6.891867,"2015-09-22T00:00:00","2599-12-31T23:59:59",255490.9024,582919.2229,"Z","2015","2599"
"572",1170,"NL","G420","HGZ",53.221687,6.988649,"2015-02-11T00:00:00","2599-12-31T23:59:59",261958.2215,582864.2158,"Z","2015","2599"
"573",1173,"NL","G421","HHZ",53.221687,6.988649,"2015-02-11T00:00:00","2599-12-31T23:59:59",261958.2215,582864.2158,"Z","2015","2599"
"574",1176,"NL","G422","HHZ",53.221687,6.988649,"2015-02-11T00:00:00","2599-12-31T23:59:59",261958.2215,582864.2158,"Z","2015","2599"
"575",1179,"NL","G423","HHZ",53.221687,6.988649,"2015-02-11T00:00:00","2599-12-31T23:59:59",261958.2215,582864.2158,"Z","2015","2599"
"576",1182,"NL","G424","HHZ",53.221687,6.988649,"2015-02-11T00:00:00","2599-12-31T23:59:59",261958.2215,582864.2158,"Z","2015","2599"
"577",1185,"NL","G430","HGZ",53.231853,7.079074,"2015-06-25T00:00:00","2599-12-31T23:59:59",267970.2482,584133.451,"Z","2015","2599"
"578",1188,"NL","G431","HHZ",53.231853,7.079074,"2015-06-25T00:00:00","2599-12-31T23:59:59",267970.2482,584133.451,"Z","2015","2599"
"579",1191,"NL","G432","HHZ",53.231853,7.079074,"2015-06-25T00:00:00","2599-12-31T23:59:59",267970.2482,584133.451,"Z","2015","2599"
"580",1194,"NL","G433","HHZ",53.231853,7.079074,"2015-06-25T00:00:00","2599-12-31T23:59:59",267970.2482,584133.451,"Z","2015","2599"
"581",1197,"NL","G434","HHZ",53.231853,7.079074,"2015-06-25T00:00:00","2599-12-31T23:59:59",267970.2482,584133.451,"Z","2015","2599"
"582",1200,"NL","G440","HGZ",53.204193,6.683958,"2015-02-11T00:00:00","2599-12-31T23:59:59",241645.0932,580508.0868,"Z","2015","2599"
"583",1203,"NL","G441","HHZ",53.204193,6.683958,"2015-02-11T00:00:00","2599-12-31T23:59:59",241645.0932,580508.0868,"Z","2015","2599"
"584",1206,"NL","G442","HHZ",53.204193,6.683958,"2015-02-11T00:00:00","2599-12-31T23:59:59",241645.0932,580508.0868,"Z","2015","2599"
"585",1209,"NL","G443","HHZ",53.204193,6.683958,"2015-02-11T00:00:00","2599-12-31T23:59:59",241645.0932,580508.0868,"Z","2015","2599"
"586",1212,"NL","G444","HHZ",53.204193,6.683958,"2015-02-11T00:00:00","2599-12-31T23:59:59",241645.0932,580508.0868,"Z","2015","2599"
"587",1215,"NL","G450","HGZ",53.199535,6.764478,"2014-10-23T00:00:00","2599-12-31T23:59:59",247034.6653,580089.6325,"Z","2014","2599"
"588",1218,"NL","G451","HHZ",53.199535,6.764478,"2014-10-23T00:00:00","2599-12-31T23:59:59",247034.6653,580089.6325,"Z","2014","2599"
"589",1221,"NL","G452","HHZ",53.199535,6.764478,"2014-10-23T00:00:00","2599-12-31T23:59:59",247034.6653,580089.6325,"Z","2014","2599"
"590",1224,"NL","G453","HHZ",53.199535,6.764478,"2014-10-23T00:00:00","2599-12-31T23:59:59",247034.6653,580089.6325,"Z","2014","2599"
"591",1227,"NL","G454","HHZ",53.199535,6.764478,"2014-10-23T00:00:00","2599-12-31T23:59:59",247034.6653,580089.6325,"Z","2014","2599"
"592",1230,"NL","G460","HGZ",53.19783,6.849796,"2014-10-31T00:00:00","2599-12-31T23:59:59",252739.2649,580012.2974,"Z","2014","2599"
"593",1233,"NL","G461","HHZ",53.19783,6.849796,"2014-10-31T00:00:00","2599-12-31T23:59:59",252739.2649,580012.2974,"Z","2014","2599"
"594",1236,"NL","G462","HHZ",53.19783,6.849796,"2014-10-31T00:00:00","2599-12-31T23:59:59",252739.2649,580012.2974,"Z","2014","2599"
